場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
函館,10,自己条件,芝,2600,良(暫定),Lv2 ,9,ブリヤディアマンテ,4歳,横山和生,小島茂之,長距離,右回り,,サトノダイヤモンド,休明初戦,距離延長,10,D,13.2,10.0,13.7,9.0,37.8,,35.4,,C,C,D,C,B
函館,10,自己条件,芝,2600,良(暫定),Lv2 ,10,ライフセービング,5歳以上,古川吉洋,宮徹,長距離,右回り,,ビーチパトロール,休明初戦,,11,E,13.1,8.0,13.7,9.0,38.0,,34.0,,C,B,D,C,C
函館,10,自己条件,芝,2600,良(暫定),Lv2 ,11,バースライト,4歳,浜中俊,武幸四郎,長距離,右回り,,モーリス,休明初戦,,4,C,13.1,8.0,13.1,3.0,37.9,,33.3,3.0,D,B,D,C,C
函館,11,OP,ダート,1700,良(暫定),Lv2 ,1,オウギノカナメ,5歳以上,丹内祐次,高木登,中距離,右回り,,キタサンブラック,休明初戦,距離延長,9,D,12.2,4.0,12.8,3.0,33.6,1.0,36.5,4.0,B,D,A,D,B
函館,11,OP,ダート,1700,良(暫定),Lv2 ,2,ラタフォレスト,5歳以上,斎藤新,加藤征弘,中距離,右回り,,パイロ,休明初戦,,3,C,12.7,9.0,13.4,6.0,35.7,5.0,36.9,,C,B,B,D,D
函館,11,OP,ダート,1700,良(暫定),Lv2 ,3,テーオードレフォン,5歳以上,古川吉洋,梅田智之,中距離,右回り,,ドレフォン,休明初戦,距離短縮,8,D,12.2,4.0,12.5,2.0,35.5,3.0,38.3,,C,B,B,D,C
函館,11,OP,ダート,1700,良(暫定),Lv2 ,4,プロミストジーン,4歳,池添謙一,上原佑紀,中距離,右回り,,ナダル,,距離短縮,2,B,12.6,7.0,,,37.0,,37.4,,,,C,D,
函館,11,OP,ダート,1700,良(暫定),Lv2 ,5,ホールシバン,5歳以上,秋山稔樹,高橋義忠,中距離,右回り,,パイロ,休明初戦,,11,E,12.6,7.0,14.4,9.0,36.5,,36.7,,C,B,D,E,C
函館,11,OP,ダート,1700,良(暫定),Lv2 ,6,レヴォントゥレット,5歳以上,鮫島克駿,矢作芳人,中距離,右回り,,ロードカナロア,,距離短縮,7,D,12.1,2.0,13.2,4.0,36.7,,35.7,1.0,C,C,C,C,D
函館,11,OP,ダート,1700,良(暫定),Lv2 ,7,ヒルノハンブルク,4歳,武豊,武英智,中距離,右回り,,ナダル,休明2走,距離短縮,4,C,12.1,2.0,13.2,4.0,35.4,2.0,36.0,2.0,C,B,C,C,D
函館,11,OP,ダート,1700,良(暫定),Lv2 ,8,アスクデビューモア,5歳以上,岩田康誠,福永祐一,中距離,右回り,,マインドユアビスケッツ,休明初戦,距離短縮,10,D,13.3,11.0,14.1,7.0,37.8,,37.4,,B,B,C,C,C
函館,11,OP,ダート,1700,良(暫定),Lv2 ,9,カナルビーグル,4歳,横山武史,佐藤悠太,中距離,右回り,,リアルスティール,休明初戦,距離短縮,6,D,12.7,9.0,,,36.7,,36.1,3.0,,C,C,C,C
函館,11,OP,ダート,1700,良(暫定),Lv2 ,10,コトホドサヨウニ,5歳以上,佐々木大,奥村豊,中距離,右回り,,シニスターミニスター,休明初戦,,1,B,12.2,4.0,14.2,8.0,36.1,,36.7,,C,D,B,D,B
函館,11,OP,ダート,1700,良(暫定),Lv2 ,11,ワイドブリザード,5歳以上,浜中俊,佐藤悠太,中距離,右回り,,カリフォルニアクローム,休明3走,距離短縮,5,D,12.0,1.0,12.2,1.0,35.5,3.0,36.6,5.0,C,C,B,C,B
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,1,ソードマスター,4歳,舟山瑠泉,小笠倫弘,短距離,右回り,,エピファネイア,連闘,,6,D,12.4,7.0,12.8,6.0,34.8,,34.2,2.0,B,C,C,C,C
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,2,マイオウンウェイ,3歳,小沢大仁,高野友和,短距離,右回り,,キズナ,休明2走,,8,D,12.4,7.0,13.2,9.0,35.2,,34.9,,C,D,B,D,B
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,3,ユーベルジーク,3歳,和田陽希,辻哲英,短距離,右回り,,タワーオブロンドン,,距離延長,10,D,12.7,10.0,12.7,5.0,35.2,,35.9,,C,C,C,,
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,4,ララバニュルス,4歳,横山和生,大竹正博,短距離,右回り,,モーリス,連闘,,2,A,11.7,1.0,12.1,1.0,33.7,1.0,34.2,2.0,B,D,D,C,B
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,5,フレンドモナコ,3歳,遠藤汰月,加藤和宏,短距離,右回り,,ビーチパトロール,,,7,D,11.9,3.0,12.5,3.0,34.5,4.0,34.1,1.0,C,B,B,B,C
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,6,ブライトアゲイン,5歳以上,松本大輝,森秀行,短距離,右回り,,Practical Joke,,,4,C,11.7,1.0,12.5,3.0,34.4,3.0,34.7,,B,B,C,D,C
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,7,ハーモニーソング,4歳,佐々木大,田島俊明,短距離,右回り,,デクラレーションオブウォー,,,5,D,11.9,3.0,13.0,8.0,34.9,,37.1,,A,C,C,B,C
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,8,ブラヴィーノ,5歳以上,丹内祐次,天間昭一,短距離,右回り,,Klimt,休明初戦,,9,D,12.2,6.0,13.4,10.0,34.7,5.0,34.6,5.0,D,D,E,C,C
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,9,グランフィエルテ,3歳,斎藤新,吉田直弘,短距離,右回り,,イスラボニータ,,,1,A,12.1,5.0,12.1,1.0,33.7,1.0,35.0,,C,C,,,
函館,12,自己条件,芝,1200,良(暫定),Lv1 ,10,コモンスナイプ,4歳,横山琉人,藤岡健一,短距離,右回り,,Too Darn Hot,休明2走,,3,C,12.6,9.0,12.8,6.0,34.8,,34.4,4.0,C,C,C,D,D
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,1,マネーマネー,3歳,武藤雅,稲垣幸雄,中距離,右回り,,ゴールドドリーム,休明初戦,距離延長,11,E,14.2,12.0,14.2,12.0,38.3,,39.9,,D,,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,2,ドナソラーレ,3歳,杉原誠人,池上昌和,中距離,右回り,,タワーオブロンドン,,距離延長,7,D,13.0,5.0,13.0,4.0,35.7,2.0,38.1,3.0,C,C,,C,B
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,3,ナックレジーナ,3歳,吉田豊,小野次郎,中距離,右回り,,サートゥルナーリア,,,8,D,,,,,,,,,,,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,4,オーシャンミューズ,3歳,石神深道,堀内岳志,中距離,右回り,,ニューイヤーズデイ,,距離短縮,13,E,14.0,11.0,14.0,10.0,39.1,,40.3,,D,C,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,5,ペールデュクラン,3歳,菊沢一樹,菊沢隆徳,中距離,右回り,,キズナ,休明初戦,,3,B,14.5,13.0,14.5,13.0,38.9,,39.0,7.0,C,,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,6,リトルベルタ,3歳,野中悠太,矢嶋大樹,中距離,右回り,,キタサンブラック,,,9,D,,,,,,,,,,,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,7,アンジュリオ,3歳,佐藤翔馬,高橋文雅,中距離,右回り,,マクフィ,休明2走,距離延長,15,E,13.0,5.0,13.0,4.0,36.7,6.0,38.8,6.0,C,C,B,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,8,オリエンタルガール,3歳,石田拓郎,相沢郁,中距離,右回り,,カリフォルニアクローム,休明初戦,,14,E,12.9,4.0,13.8,9.0,36.5,5.0,39.4,,B,C,E,C,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,9,デルマツルギ,3歳,菅原隆一,蛯名利弘,中距離,右回り,,トーセンラー,休明初戦,距離延長,12,E,12.7,2.0,12.7,1.0,,,,,C,C,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,10,オウケンハニー,3歳,木幡巧也,岩戸孝樹,中距離,右回り,,ダンカーク,休明初戦,距離短縮,4,D,13.1,7.0,13.5,8.0,38.3,,39.5,,C,B,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,11,デルマザオウ,3歳,小崎綾也,松山将樹,中距離,右回り,,ミッキーグローリー,,距離延長,6,D,12.8,3.0,12.8,2.0,36.0,4.0,38.5,5.0,C,C,,,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,12,マイトリックスター,3歳,原優介,和田勇介,中距離,右回り,,ダノンレジェンド,休明初戦,距離短縮,10,E,13.4,10.0,14.1,11.0,38.1,,39.0,7.0,C,C,D,A,
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,13,バーヴァンシー,3歳,横山典弘,村田一誠,中距離,右回り,,リオンリオン,,距離延長,2,B,13.2,9.0,13.2,7.0,36.7,6.0,36.9,1.0,C,B,B,C,B
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,14,ミュージックレイン,3歳,江田照男,村田一誠,中距離,右回り,,マテラスカイ,休明初戦,距離延長,5,D,12.0,1.0,12.9,3.0,34.8,1.0,38.1,3.0,C,C,C,D,D
福島,1,未勝利,ダート,1700,良(暫定),Lv2 ,15,バイアブランカ,3歳,津村明秀,古賀慎明,中距離,右回り,,イスラボニータ,,距離延長,1,B,13.1,7.0,13.1,6.0,35.8,3.0,38.0,2.0,C,C,C,D,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,1,ハルカオル,3歳,木幡巧也,千葉直人,短距離,右回り,,ミスチヴィアスアレックス,休明2走,,8,D,12.6,12.0,12.6,7.0,35.9,,38.7,,E,C,C,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,2,ダイユウルミナス,3歳,佐藤翔馬,松永康利,短距離,右回り,,ダノンスマッシュ,休明初戦,距離短縮,4,D,13.5,16.0,13.5,15.0,36.8,,34.2,1.0,B,C,,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,3,ニシノタチアナ,3歳,丸山元気,清水英克,短距離,右回り,,グレーターロンドン,休明3走,,6,D,12.4,8.0,13.0,12.0,35.1,6.0,34.9,5.0,B,D,C,D,B
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,4,セイウンプーパ,3歳,荻野極,奥平雅士,短距離,右回り,,キタサンブラック,,距離延長,7,D,12.2,4.0,12.4,4.0,34.1,1.0,35.6,,B,C,B,C,B
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,5,ホカミテダメ,3歳,丸田恭介,田中勝春,短距離,右回り,,インディチャンプ,休明3走,距離短縮,11,D,12.3,5.0,13.5,15.0,35.6,,35.2,8.0,B,C,C,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,6,ネオアンボウ,3歳,上里直汰,松尾卓哉,短距離,右回り,,デクラレーションオブウォー,休明初戦,距離短縮,15,E,12.3,5.0,12.3,2.0,35.3,8.0,36.9,,C,,C,C,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,7,トウシンラヴ,3歳,三浦皇成,高柳瑞樹,短距離,右回り,,ビッグアーサー,休明初戦,,9,D,12.7,14.0,12.7,9.0,35.8,,34.8,3.0,B,D,,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,8,ゴールドパレード,3歳,石神深道,天間昭一,短距離,右回り,,ゴールドアクター,休明3走,距離短縮,3,C,12.5,10.0,13.2,13.0,35.7,,34.5,2.0,B,B,C,C,C
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,9,ブロークンハート,3歳,石田拓郎,菊沢隆徳,短距離,右回り,,ダノンスマッシュ,休明3走,距離短縮,1,B,12.6,12.0,12.8,10.0,34.8,5.0,34.9,5.0,B,C,B,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,10,エンジェルサン,3歳,柴田大知,矢嶋大樹,短距離,右回り,,ベンバトル,休明初戦,,12,D,13.3,15.0,13.3,14.0,36.1,,34.8,3.0,C,,,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,11,シルバーアックス,3歳,横山典弘,村田一誠,短距離,右回り,,シスキン,休明初戦,,2,B,12.3,5.0,12.3,2.0,34.4,3.0,35.7,,C,C,B,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,12,ケイベエ,3歳,木幡育也,杉浦宏昭,短距離,右回り,,エピファネイア,休明初戦,,14,D,11.9,1.0,12.2,1.0,35.2,7.0,38.6,,C,C,B,C,C
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,13,ドリーマーズ,3歳,原優介,伊藤大士,短距離,右回り,,ベンバトル,休明2走,距離延長,10,D,12.0,2.0,12.8,10.0,34.3,2.0,35.2,8.0,B,B,C,C,D
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,14,ハッピースーニャ,3歳,津村明秀,鈴木伸尋,短距離,右回り,,モーリス,,距離短縮,5,D,12.5,10.0,12.5,6.0,35.7,,35.1,7.0,B,D,,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,15,ローズバラード,3歳,小崎綾也,深山雅史,短距離,右回り,,ダノンバラード,,距離短縮,16,E,12.4,8.0,12.4,4.0,35.5,,35.5,,B,D,,,
福島,2,未勝利,芝,1200,良(暫定),Lv3 ,16,メインテーマ,3歳,菊沢一樹,小手川準,短距離,右回り,,サートゥルナーリア,休明初戦,距離延長,13,D,12.0,2.0,12.6,7.0,34.7,4.0,38.7,,C,B,B,C,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,1,ロマンス,3歳,石橋脩,上原佑紀,中距離,右回り,,エピファネイア,,,9,D,13.6,11.0,13.6,10.0,37.6,,35.1,,B,,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,2,ラスタリア,3歳,菊沢一樹,岩戸孝樹,中距離,右回り,,ゴールドシップ,休明初戦,距離短縮,14,E,13.4,10.0,13.5,9.0,36.0,4.0,35.1,,C,B,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,3,ベルランコントル,3歳,原優介,伊藤大士,中距離,右回り,,キタサンブラック,休明初戦,,4,D,12.9,5.0,13.2,4.0,36.3,8.0,34.1,4.0,B,C,D,A,D
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,4,セシルブリュネ,3歳,荻野極,栗田徹,中距離,右回り,,サートゥルナーリア,休明3走,距離延長,6,D,12.8,4.0,12.8,1.0,36.3,8.0,34.5,6.0,B,C,D,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,5,マーゴットドライ,3歳,木幡巧也,伊坂重信,中距離,右回り,,スワーヴリチャード,休明初戦,距離短縮,1,B,13.2,7.0,13.3,6.0,36.4,,33.9,3.0,D,C,B,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,6,ダイシンパルス,3歳,江田照男,小笠倫弘,中距離,右回り,,Dragon Pulse,休明初戦,距離延長,12,E,13.0,6.0,13.9,14.0,36.5,,35.2,,D,D,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,7,シュガーシャック,3歳,杉原誠人,古賀慎明,中距離,右回り,,リアルスティール,休明初戦,距離延長,11,E,12.6,2.0,13.3,6.0,36.2,6.0,34.8,8.0,C,C,D,C,C
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,8,ブラッククラウズ,3歳,三浦皇成,尾関知人,中距離,右回り,,コントレイル,,,5,D,,,,,,,,,,,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,9,プラネタリーアワー,3歳,小崎綾也,加藤征弘,中距離,右回り,,ドレフォン,休明2走,距離延長,13,E,13.7,14.0,13.8,13.0,35.8,2.0,34.9,,B,C,D,B,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,10,ソロンゴ,3歳,木幡育也,高橋文雅,中距離,右回り,,ルーラーシップ,,距離延長,8,D,13.6,11.0,13.7,12.0,36.3,8.0,33.3,1.0,D,C,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,11,ワインダークシー,3歳,津村明秀,中舘英二,中距離,右回り,,ハービンジャー,休明初戦,,2,B,12.7,3.0,12.9,3.0,35.1,1.0,34.5,6.0,D,B,D,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,12,クラックミーアップ,3歳,松岡正海,深山雅史,中距離,右回り,,ベンバトル,休明初戦,,15,E,13.2,7.0,13.2,4.0,36.2,6.0,35.0,,B,B,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,13,ウキヨノサンシロウ,3歳,上里直汰,小野次郎,中距離,右回り,,トゥザワールド,,,16,E,,,,,,,,,,,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,14,ヤマメホープ,3歳,戸崎圭太,久保田貴,中距離,右回り,,コントレイル,,距離短縮,3,B,13.2,7.0,13.4,8.0,36.1,5.0,33.7,2.0,B,D,D,C,B
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,15,スカイプライド,3歳,石田拓郎,黒岩陽一,中距離,右回り,,フィエールマン,休明初戦,距離延長,10,D,13.6,11.0,13.6,10.0,36.8,,35.0,,D,,,,
福島,3,未勝利,芝,1800,良(暫定),Lv3 ,16,ヘルヴィッツ,3歳,北村友一,柄崎将寿,中距離,右回り,,ミスターメロディ,,距離延長,7,D,12.4,1.0,12.8,1.0,35.9,3.0,34.4,5.0,B,,C,C,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,1,トレフォイルノット,3歳,丸山元気,西田雄一,短距離,右回り,,ミッキーアイル,休明初戦,距離短縮,8,D,13.2,12.0,13.2,9.0,,,,,B,,,,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,2,ジーティーソレイユ,3歳,石神深道,千葉直人,短距離,右回り,,キタサンブラック,休明初戦,距離短縮,10,E,12.2,1.0,12.2,1.0,36.4,8.0,38.3,,C,D,E,E,B
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,3,ブルーダイヤシチー,3歳,上里直汰,上原博之,短距離,右回り,,エスポワールシチー,,,13,E,,,,,,,,,,,,,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,4,エリースノー,3歳,津村明秀,武市康男,短距離,右回り,,サンダースノー,,距離短縮,5,C,12.6,10.0,13.0,8.0,35.4,4.0,37.3,3.0,C,C,C,D,B
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,5,ハクサンミレイ,3歳,大野拓弥,松山将樹,短距離,右回り,,シルポート,,距離短縮,4,C,12.6,10.0,12.6,4.0,35.3,2.0,38.0,8.0,C,B,B,C,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,6,エスコルチア,3歳,伊藤工真,林徹,短距離,右回り,,カリフォルニアクローム,,距離短縮,16,E,13.2,12.0,13.2,9.0,41.0,,46.7,,B,,,,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,7,フェイスリフト,3歳,原優介,嘉藤貴行,短距離,右回り,,フォーウィールドライブ,,距離短縮,2,B,12.2,1.0,13.3,12.0,35.2,1.0,37.0,1.0,C,D,C,C,C
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,8,スピニンググローブ,3歳,木幡巧也,黒岩陽一,短距離,右回り,,サートゥルナーリア,,距離短縮,7,D,12.5,8.0,13.2,9.0,36.7,,37.0,1.0,C,D,D,B,C
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,9,イゲマジャ,3歳,柴田大知,清水英克,短距離,右回り,,キセキ,,距離短縮,11,E,13.2,12.0,13.5,13.0,36.6,,37.6,5.0,B,C,C,,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,10,コウソクルリアン,3歳,武藤雅,武藤善則,短距離,右回り,,サトノダイヤモンド,,距離短縮,1,B,12.4,7.0,12.8,7.0,35.7,6.0,37.3,3.0,C,B,B,C,C
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,11,フジコンフィデンス,3歳,石橋脩,牧光二,短距離,右回り,,ホッコータルマエ,休明初戦,距離短縮,9,D,12.3,4.0,12.3,2.0,35.7,6.0,38.0,8.0,C,C,,,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,12,ドングラミ,3歳,嶋田純次,本間忍,短距離,右回り,,カリフォルニアクローム,休明初戦,距離短縮,12,E,12.2,1.0,12.6,4.0,35.4,4.0,41.1,,D,C,E,C,B
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,13,セイウンヤオヨロズ,3歳,野中悠太,上原博之,短距離,右回り,,セイウンコウセイ,,距離短縮,3,C,12.3,4.0,12.3,2.0,35.3,2.0,37.8,7.0,A,D,C,B,C
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,14,ライヴギムレット,3歳,佐藤翔馬,大和田成,短距離,右回り,,タニノフランケル,休明初戦,距離短縮,15,E,12.5,8.0,14.7,15.0,38.6,,38.0,8.0,D,E,,,
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,15,シェリアドレ,3歳,荻野極,奥村武,短距離,右回り,,ドレフォン,休明初戦,距離短縮,6,D,12.3,4.0,12.7,6.0,,,,,D,D,D,A,C
福島,4,未勝利,ダート,1150,良(暫定),Lv4 ,16,リアルパラダイス,3歳,江田照男,西田雄一,短距離,右回り,,リアルスティール,,距離短縮,14,E,13.7,15.0,13.7,14.0,37.9,,37.7,6.0,C,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,1,ノシェリー,2歳,原優介,鈴木慎太,中距離,右回り,,ロゴタイプ,,,4,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,2,ランドジャイアンツ,2歳,大野拓弥,本間忍,中距離,右回り,,ヘンリーバローズ,,,7,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,3,ブライトシーン,2歳,木幡巧也,松尾卓哉,中距離,右回り,,ウインブライト,,,15,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,4,ミリオ,2歳,三浦皇成,田中勝春,中距離,右回り,,ダノンバラード,,,12,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,5,エスクアドラ,2歳,坂井瑠星,鹿戸雄一,中距離,右回り,,レイデオロ,,,1,B,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,6,ミッドナイトフレア,2歳,北村友一,池添学,中距離,右回り,,ポエティックフレア,,,3,C,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,7,ゴールドテソーロ,2歳,戸崎圭太,高木登,中距離,右回り,,キタサンブラック,,,2,B,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,8,フレンデル,2歳,杉原誠人,金成貴史,中距離,右回り,,オルフェーヴル,,,11,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,9,ラプユフラット,2歳,嶋田純次,室井潔,中距離,右回り,,ダノンバラード,,,14,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,10,タイセイソアリング,2歳,菊沢一樹,池上昌和,中距離,右回り,,コントレイル,,,13,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,11,リアライズグロリア,2歳,津村明秀,斎藤誠,中距離,右回り,,キタサンブラック,,,5,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,12,プリンキパトゥス,2歳,丸山元気,中舘英二,中距離,右回り,,サトノアラジン,,,6,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,13,ファウナード,2歳,石橋脩,上原佑紀,中距離,右回り,,スワーヴリチャード,,,9,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,14,ビートル,2歳,荻野極,小栗実,中距離,右回り,,エピファネイア,,,8,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,15,ブロンクス,2歳,石神深道,武井亮,中距離,右回り,,シャンハイボビー,,,16,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,16,ドナズエクリプス,2歳,小崎綾也,清水久詞,中距離,右回り,,モーリス,,,10,D,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,1,スターバーナー,2歳,津村明秀,武幸四郎,短距離,右回り,,エピファネイア,,,2,B,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,2,ヴェットビルズ,2歳,野中悠太,的場均,短距離,右回り,,ステルヴィオ,,,13,E,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,3,エレスレイプニル,2歳,木幡育也,杉浦宏昭,短距離,右回り,,ハイランドリール,,,12,E,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,4,ダンシングアワー,2歳,小林脩斗,室井潔,短距離,右回り,,ディーマジェスティ,,,10,E,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,5,エーオープリマ,2歳,戸崎圭太,久保田貴,短距離,右回り,,ニューイヤーズデイ,,,4,C,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,6,エレガントステップ,2歳,柴田大知,粕谷昌央,短距離,右回り,,フォーウィールドライブ,,,9,D,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,7,ジンクピリチオン,2歳,原優介,奥平雅士,短距離,右回り,,ビッグアーサー,,,8,D,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,8,シュネーバレン,2歳,木幡巧也,牧光二,短距離,右回り,,ダノンスマッシュ,,,1,B,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,9,エストレアボニータ,2歳,石神深道,武井亮,短距離,右回り,,イスラボニータ,,,6,D,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,10,ピクニックマーチ,2歳,木幡初也,竹内正洋,短距離,右回り,,シスキン,,,7,D,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,11,ゴーゼンチュー,2歳,丸山元気,和田雄二,短距離,右回り,,グレーターロンドン,,,11,E,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,12,イヴナンバーフォー,2歳,菊沢一樹,武市康男,短距離,右回り,,イスラボニータ,,,3,C,,,,,,,,,,,,,
福島,6,新馬,芝,1200,良(暫定),Lv1 ,13,タガノカハンカ,2歳,三浦皇成,西園翔太,短距離,右回り,,カラヴァッジオ,,,5,D,,,,,,,,,,,,,
福島,7,自己条件,ダート,1700,良(暫定),Lv2 ,1,ニコ,4歳,嶋田純次,大和田成,中距離,右回り,,ダノンバラード,休明初戦,,14,E,13.2,13.0,13.8,11.0,38.1,,39.3,,C,,,,
福島,7,自己条件,ダート,1700,良(暫定),Lv2 ,2,コヴェナント,4歳,野中悠太,佐藤吉勝,中距離,右回り,,レッドベルジュール,,距離延長,15,E,13.3,14.0,,,,,,,,,,,
福島,7,自己条件,ダート,1700,良(暫定),Lv2 ,3,ケープウィッカム,5歳以上,戸崎圭太,中舘英二,中距離,右回り,,ドレフォン,,距離延長,1,B,12.5,2.0,12.5,1.0,35.7,3.0,36.7,3.0,B,D,C,D,C
福島,7,自己条件,ダート,1700,良(暫定),Lv2 ,4,フォンデネージュ,4歳,木幡巧也,武井亮,中距離,右回り,,ドレフォン,休明初戦,,11,E,12.5,2.0,14.6,13.0,36.0,5.0,38.6,,C,C,C,B,C
