場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
東京,3,未勝利,芝,1400,良,11,チューラワンサ,2歳,Ｃ．デム,高野友和,短距離,左回り,,レイデオロ,,
東京,4,新馬,ダート,1600,良,1,カイトリヒト,2歳,木幡初也,武市康男,短距離,左回り,,ミッキーアイル,,
東京,4,新馬,ダート,1600,良,2,アドラマリク,2歳,柴田大知,稲垣幸雄,短距離,左回り,,パイロ,,
東京,4,新馬,ダート,1600,良,3,ローズマイスター,2歳,原優介,黒岩陽一,短距離,左回り,,ドレフォン,,
東京,4,新馬,ダート,1600,良,4,アールオブケント,2歳,武豊,新谷功一,短距離,左回り,,マジェスティックウォリアー,,
東京,4,新馬,ダート,1600,良,5,タガノバビロン,2歳,坂井瑠星,西園翔太,短距離,左回り,,ヘニーヒューズ,,
東京,4,新馬,ダート,1600,良,6,フジルバーブ,2歳,横山和生,西田雄一,短距離,左回り,,ヘニーヒューズ,,
東京,4,新馬,ダート,1600,良,7,ピンパンポン,2歳,岡田祥嗣,矢嶋大樹,短距離,左回り,,Wootton Bassett,,
東京,4,新馬,ダート,1600,良,8,フォルテム,2歳,吉田豊,千葉直人,短距離,左回り,,フィエールマン,,
東京,4,新馬,ダート,1600,良,9,ウインギャラン,2歳,原田和真,水野貴広,短距離,左回り,,アメリカンペイトリオット,,
東京,4,新馬,ダート,1600,良,10,メリーサウンド,2歳,松山弘平,小笠倫弘,短距離,左回り,,オルフェーヴル,,
東京,4,新馬,ダート,1600,良,11,レーティッシュ,2歳,三浦皇成,高橋一哉,短距離,左回り,,American Pharoah,,
東京,4,新馬,ダート,1600,良,12,モラド,2歳,岩田望来,高木登,短距離,左回り,,カリフォルニアクローム,,
東京,4,新馬,ダート,1600,良,13,マイネルメドリング,2歳,内田博幸,青木孝文,短距離,左回り,,マインドユアビスケッツ,,
東京,4,新馬,ダート,1600,良,14,エンジェルラダー,2歳,ルメール,木村哲也,短距離,左回り,,Nyquist,,
東京,4,新馬,ダート,1600,良,15,カプア,2歳,的場勇人,伊藤大士,短距離,左回り,,シニスターミニスター,,
東京,4,新馬,ダート,1600,良,16,ベリタバグス,2歳,野中悠太,森一誠,短距離,左回り,,Kantharos,,
東京,5,新馬,芝,2000,良,1,ブラックレイ,2歳,坂井瑠星,河嶋宏樹,中距離,左回り,,キタサンブラック,,
東京,5,新馬,芝,2000,良,2,レッドキリアン,2歳,横山和生,奥村武,中距離,左回り,,エピファネイア,,
東京,5,新馬,芝,2000,良,3,ビリングス,2歳,ルメール,手塚貴久,中距離,左回り,,フィエールマン,,
東京,5,新馬,芝,2000,良,4,アマキヒ,2歳,Ｃ．デム,国枝栄,中距離,左回り,,ブラックタイド,,
東京,5,新馬,芝,2000,良,5,カスバートテソーロ,2歳,松山弘平,畠山吉宏,中距離,左回り,,ゴールドアクター,,
東京,5,新馬,芝,2000,良,6,ロジャリーマイン,2歳,川田将雅,久保田貴,中距離,左回り,,エピファネイア,,
東京,5,新馬,芝,2000,良,7,ジャスマン,2歳,木幡育也,菊沢隆徳,中距離,左回り,,ゴールドシップ,,
東京,5,新馬,芝,2000,良,8,プルミエソルティ,2歳,戸崎圭太,斎藤誠,中距離,左回り,,レイデオロ,,
東京,5,新馬,芝,2000,良,9,フロウオブタイム,2歳,木幡巧也,大和田成,中距離,左回り,,シュヴァルグラン,,
東京,5,新馬,芝,2000,良,10,ペイシャダイヤ,2歳,柴田大知,粕谷昌央,中距離,左回り,,アメリカンペイトリオット,,
東京,5,新馬,芝,2000,良,11,バーニングメモリー,2歳,横山武史,水野貴広,中距離,左回り,,エイシンフラッシュ,,
東京,5,新馬,芝,2000,良,12,ルディシャ,2歳,三浦皇成,田中博康,中距離,左回り,,レイデオロ,,
東京,5,新馬,芝,2000,良,13,フーイナム,2歳,佐々木大,森一誠,中距離,左回り,,モーリス,,
東京,5,新馬,芝,2000,良,14,フェデルミエール,2歳,菅原明良,中川公成,中距離,左回り,,ゴールドアクター,,
東京,5,新馬,芝,2000,良,15,マテンロウムーブ,2歳,横山典弘,松永幹夫,中距離,左回り,,リアルスティール,,
東京,6,自己条件,芝,1400,良,1,ファイブセンス,4歳,吉田豊,高橋文雅,短距離,左回り,,Frankel,休明初戦,距離延長
東京,6,自己条件,芝,1400,良,2,アサクサヴィーナス,4歳,戸崎圭太,高柳瑞樹,短距離,左回り,,モーリス,休明初戦,
東京,6,自己条件,芝,1400,良,3,シトラール,3歳,岩田康誠,萩原清,短距離,左回り,,スワーヴリチャード,休明2走,距離短縮
東京,6,自己条件,芝,1400,良,4,ドリームクルーズ,3歳,武豊,戸田博文,短距離,左回り,,エピファネイア,休明3走,距離短縮
東京,6,自己条件,芝,1400,良,5,モービルテソーロ,3歳,原優介,小手川準,短距離,左回り,,ドゥラメンテ,休明初戦,距離延長
東京,6,自己条件,芝,1400,良,6,マジカルワード,4歳,柴田善臣,大竹正博,短距離,左回り,,ハーツクライ,休明初戦,距離短縮
東京,6,自己条件,芝,1400,良,7,テンプーシャオン,4歳,松山弘平,和田勇介,短距離,左回り,,ドレフォン,休明初戦,距離延長
東京,6,自己条件,芝,1400,良,8,イコノスタシス,4歳,北村宏司,古賀慎明,短距離,左回り,,モーリス,休明3走,距離短縮
東京,6,自己条件,芝,1400,良,9,トクシーカイザー,4歳,菅原明良,小島茂之,短距離,左回り,,キンシャサノキセキ,,距離短縮
東京,6,自己条件,芝,1400,良,10,エヴァンスウィート,3歳,Ｃ．デム,友道康夫,短距離,左回り,,スワーヴリチャード,休明初戦,距離延長
東京,6,自己条件,芝,1400,良,11,マリヨンヌ,5歳以上,江田照男,本間忍,短距離,左回り,,オルフェーヴル,,距離短縮
東京,6,自己条件,芝,1400,良,12,マーゴットメネス,3歳,横山和生,伊坂重信,短距離,左回り,,レイデオロ,休明初戦,
東京,6,自己条件,芝,1400,良,13,トラジェクトワール,3歳,ルメール,尾関知人,短距離,左回り,,モーリス,休明初戦,距離短縮
東京,6,自己条件,芝,1400,良,14,ロアノークテソーロ,3歳,木幡巧也,牧光二,短距離,左回り,,Nathaniel,,距離短縮
東京,6,自己条件,芝,1400,良,15,クリーンエア,3歳,田辺裕信,上原博之,短距離,左回り,,リアルインパクト,休明初戦,距離短縮
東京,6,自己条件,芝,1400,良,16,レーヴジーニアル,3歳,横山典弘,松永幹夫,短距離,左回り,,モーリス,休明3走,距離延長
東京,6,自己条件,芝,1400,良,17,ミッドナイトラスタ,3歳,川田将雅,加藤征弘,短距離,左回り,,Night of Thunder,休明初戦,距離延長
東京,6,自己条件,芝,1400,良,18,パストラーレ,3歳,横山武史,武市康男,短距離,左回り,,シルバーステート,休明2走,
東京,7,自己条件,ダート,1600,良,1,オーディブルコール,4歳,坂井瑠星,池江泰寿,短距離,左回り,,Medaglia d'Oro,,距離延長
東京,7,自己条件,ダート,1600,良,2,イエヴァンポルッカ,5歳以上,松山弘平,伊藤圭三,短距離,左回り,,キズナ,休明初戦,
東京,7,自己条件,ダート,1600,良,3,ソニックライン,3歳,Ｃ．デム,木村哲也,短距離,左回り,,リアルインパクト,休明3走,
東京,7,自己条件,ダート,1600,良,4,レイワホマレ,5歳以上,岩田望来,高柳大輔,短距離,左回り,,ディープブリランテ,休明2走,距離延長
東京,7,自己条件,ダート,1600,良,5,ダノンザボルケーノ,3歳,横山典弘,菊沢隆徳,短距離,左回り,,キタサンブラック,休明初戦,
東京,7,自己条件,ダート,1600,良,6,アオイミモザ,3歳,戸崎圭太,古賀慎明,短距離,左回り,,ドレフォン,休明初戦,
東京,7,自己条件,ダート,1600,良,7,ソレルビュレット,3歳,ルメール,宮田敬介,短距離,左回り,,Malibu Moon,休明初戦,距離短縮
東京,7,自己条件,ダート,1600,良,8,サムワンライクユー,4歳,長岡禎仁,石毛善彦,短距離,左回り,,グレーターロンドン,休明2走,距離延長
東京,7,自己条件,ダート,1600,良,9,マイフォーエバー,3歳,内田博幸,矢野英一,短距離,左回り,,ブリックスアンドモルタル,連闘,距離延長
東京,7,自己条件,ダート,1600,良,10,ゲキザル,5歳以上,原優介,青木孝文,短距離,左回り,,ザファクター,,距離延長
東京,7,自己条件,ダート,1600,良,11,ホウオウフェイント,3歳,菅原明良,高木登,短距離,左回り,,ヴィクトワールピサ,休明2走,
東京,7,自己条件,ダート,1600,良,12,セイウンガレオン,5歳以上,佐藤翔馬,奥平雅士,短距離,左回り,,ドゥラメンテ,休明初戦,
東京,7,自己条件,ダート,1600,良,13,ジャグラー,3歳,横山武史,萩原清,短距離,左回り,,ダイワメジャー,,距離短縮
東京,8,自己条件,芝,2400,良,1,ベンサレム,3歳,ルメール,稲垣幸雄,長距離,左回り,,スワーヴリチャード,休明2走,距離延長
東京,8,自己条件,芝,2400,良,2,ローレルキャニオン,4歳,佐々木大,須貝尚介,長距離,左回り,,ジャスタウェイ,連闘,距離延長
東京,8,自己条件,芝,2400,良,3,ミッキーカプチーノ,4歳,坂井瑠星,矢作芳人,長距離,左回り,,エピファネイア,休明初戦,距離延長
東京,8,自己条件,芝,2400,良,4,ウィープディライト,3歳,松山弘平,池添学,長距離,左回り,,ドゥラメンテ,休明3走,
東京,8,自己条件,芝,2400,良,5,オウケンボルト,5歳以上,横山和生,土田稔,長距離,左回り,,フェノーメノ,休明2走,距離延長
東京,8,自己条件,芝,2400,良,6,マンデヴィラ,4歳,Ｃ．デム,福永祐一,長距離,左回り,,リアルスティール,,距離延長
東京,8,自己条件,芝,2400,良,7,シーグラス,5歳以上,戸崎圭太,武藤善則,長距離,左回り,,ゴールドシップ,休明初戦,距離延長
東京,9,自己条件,芝,1600,良,1,ラファドゥラ,4歳,武豊,小島茂之,短距離,左回り,,ドゥラメンテ,休明2走,
東京,9,自己条件,芝,1600,良,2,コスモディナー,3歳,松岡正海,伊藤伸一,短距離,左回り,,ダノンバラード,,距離短縮
東京,9,自己条件,芝,1600,良,3,ナムラエイハブ,3歳,横山武史,長谷川浩,短距離,左回り,,リアルスティール,休明2走,距離短縮
東京,9,自己条件,芝,1600,良,4,ロゼル,4歳,ルメール,大和田成,短距離,左回り,,シルバーステート,休明2走,
東京,9,自己条件,芝,1600,良,5,ラーテル,4歳,江田照男,南田美知,短距離,左回り,,ビッグアーサー,休明初戦,
東京,9,自己条件,芝,1600,良,6,ブエナオンダ,3歳,佐々木大,須貝尚介,短距離,左回り,,リオンディーズ,休明2走,距離短縮
東京,9,自己条件,芝,1600,良,7,ハワイアンタイム,4歳,横山典弘,昆貢,短距離,左回り,,ロードカナロア,休明2走,
東京,9,自己条件,芝,1600,良,8,ミエスペランサ,3歳,Ｃ．デム,池江泰寿,短距離,左回り,,リアルスティール,休明初戦,距離短縮
東京,9,自己条件,芝,1600,良,9,コスモスプモーニ,4歳,木幡巧也,松山将樹,短距離,左回り,,リアルインパクト,,
東京,10,自己条件,ダート,1300,良,1,アウグスト,5歳以上,岩田望来,斎藤誠,短距離,左回り,,ザファクター,休明3走,距離延長
東京,10,自己条件,ダート,1300,良,2,ミレヴィーナス,5歳以上,松岡正海,茶木太樹,短距離,左回り,,ヘニーヒューズ,,距離延長
東京,10,自己条件,ダート,1300,良,3,ミユキアイラブユー,5歳以上,菅原明良,小島茂之,短距離,左回り,,ルーラーシップ,休明初戦,距離延長
東京,10,自己条件,ダート,1300,良,4,ガンウルフ,4歳,戸崎圭太,藤岡健一,短距離,左回り,,Gun Runner,休明3走,
東京,10,自己条件,ダート,1300,良,5,キタノブレイド,5歳以上,原優介,萱野浩二,短距離,左回り,,カレンブラックヒル,休明初戦,距離短縮
東京,10,自己条件,ダート,1300,良,6,サザンエルフ,5歳以上,坂井瑠星,中川公成,短距離,左回り,,パイロ,,距離延長
東京,10,自己条件,ダート,1300,良,7,グットディール,5歳以上,佐々木大,須貝尚介,短距離,左回り,,ビッグアーサー,休明初戦,距離延長
東京,10,自己条件,ダート,1300,良,8,パルデンス,5歳以上,内田博幸,森一誠,短距離,左回り,,ディープブリランテ,休明初戦,距離短縮
東京,10,自己条件,ダート,1300,良,9,プラチナジュビリー,4歳,シュタル,田村康仁,短距離,左回り,,リアルスティール,休明初戦,距離短縮
東京,10,自己条件,ダート,1300,良,10,ブシン,3歳,武豊,森秀行,短距離,左回り,,Into Mischief,,距離延長
東京,10,自己条件,ダート,1300,良,11,エピックジョイ,5歳以上,松山弘平,武幸四郎,短距離,左回り,,ドレフォン,,距離短縮
東京,10,自己条件,ダート,1300,良,12,ウナギノボリ,5歳以上,津村明秀,音無秀孝,短距離,左回り,,ドレフォン,,距離短縮
東京,10,自己条件,ダート,1300,良,13,リンドラゴ,5歳以上,Ｃ．デム,杉山佳明,短距離,左回り,,ミッキーアイル,,距離短縮
東京,10,自己条件,ダート,1300,良,14,ユキマル,4歳,江田照男,尾形和幸,短距離,左回り,,グレーターロンドン,休明2走,距離短縮
東京,10,自己条件,ダート,1300,良,15,グランフォーブル,4歳,吉田豊,土田稔,短距離,左回り,,タリスマニック,休明2走,距離延長
東京,11,重賞,芝,2000,良,1,ベラジオオペラ,4歳,横山和生,上村洋行,中距離,左回り,,ロードカナロア,休明初戦,距離短縮
東京,11,重賞,芝,2000,良,2,マテンロウスカイ,5歳以上,横山典弘,松永幹夫,中距離,左回り,,モーリス,休明2走,距離延長
東京,11,重賞,芝,2000,良,3,ステラヴェローチェ,5歳以上,佐々木大,須貝尚介,中距離,左回り,,バゴ,,距離短縮
東京,11,重賞,芝,2000,良,4,タスティエーラ,4歳,松山弘平,堀宣行,中距離,左回り,,サトノクラウン,休明初戦,距離短縮
東京,11,重賞,芝,2000,良,5,ノースブリッジ,5歳以上,岩田康誠,奥村武,中距離,左回り,,モーリス,休明2走,
東京,11,重賞,芝,2000,良,6,ソールオリエンス,4歳,横山武史,手塚貴久,中距離,左回り,,キタサンブラック,休明初戦,距離短縮
東京,11,重賞,芝,2000,良,7,ドウデュース,5歳以上,武豊,友道康夫,中距離,左回り,,ハーツクライ,休明初戦,距離短縮
東京,11,重賞,芝,2000,良,8,キングズパレス,5歳以上,シュタル,戸田博文,中距離,左回り,,キングカメハメハ,,
東京,11,重賞,芝,2000,良,9,ホウオウビスケッツ,4歳,岩田望来,奥村武,中距離,左回り,,マインドユアビスケッツ,,距離延長
東京,11,重賞,芝,2000,良,10,ダノンベルーガ,5歳以上,Ｃ．デム,堀宣行,中距離,左回り,,ハーツクライ,休明初戦,距離延長
東京,11,重賞,芝,2000,良,11,ジャスティンパレス,5歳以上,坂井瑠星,杉山晴紀,中距離,左回り,,ディープインパクト,休明初戦,距離短縮
東京,11,重賞,芝,2000,良,12,リバティアイランド,4歳,川田将雅,中内田充,中距離,左回り,,ドゥラメンテ,休明初戦,距離短縮
東京,11,重賞,芝,2000,良,13,シルトホルン,4歳,大野拓弥,新開幸一,中距離,左回り,,スクリーンヒーロー,,距離延長
東京,11,重賞,芝,2000,良,14,レーベンスティール,4歳,ルメール,田中博康,中距離,左回り,,リアルスティール,休明2走,距離短縮
東京,11,重賞,芝,2000,良,15,ニシノレヴナント,4歳,田辺裕信,上原博之,中距離,左回り,,ネロ,休明2走,距離短縮
東京,12,OP,ダート,1400,良,1,ベルダーイメル,5歳以上,柴田善臣,本田優,短距離,左回り,,オルフェーヴル,休明3走,距離短縮
東京,12,OP,ダート,1400,良,2,アナゴサン,5歳以上,岩田康誠,牧田和弥,短距離,左回り,,ミッキーアイル,休明初戦,距離短縮
東京,12,OP,ダート,1400,良,3,アームズレイン,4歳,川田将雅,上村洋行,短距離,左回り,,コパノリッキー,休明初戦,距離延長
東京,12,OP,ダート,1400,良,4,ニシノカシミヤ,4歳,津村明秀,伊藤圭三,短距離,左回り,,ディスクリートキャット,休明初戦,距離短縮
東京,12,OP,ダート,1400,良,5,エーティーマクフィ,5歳以上,坂井瑠星,武英智,短距離,左回り,,マクフィ,,距離延長
東京,12,OP,ダート,1400,良,6,ハチメンロッピ,4歳,原優介,矢野英一,短距離,左回り,,キンシャサノキセキ,休明初戦,
東京,12,OP,ダート,1400,良,7,レッドヴェイロン,5歳以上,シュタル,鹿戸雄一,短距離,左回り,,キングカメハメハ,休明初戦,
東京,12,OP,ダート,1400,良,8,アルファマム,5歳以上,三浦皇成,佐々木晶,短距離,左回り,,マジェスティックウォリアー,,距離延長
東京,12,OP,ダート,1400,良,9,ジャスパーゴールド,5歳以上,江田照男,森秀行,短距離,左回り,,Khozan,休明初戦,距離短縮
東京,12,OP,ダート,1400,良,10,ソニックスター,3歳,ルメール,木村哲也,短距離,左回り,,Into Mischief,休明2走,距離短縮
東京,12,OP,ダート,1400,良,11,アドバンスファラオ,4歳,菅原明良,森秀行,短距離,左回り,,American Pharoah,休明3走,距離延長
東京,12,OP,ダート,1400,良,12,エルバリオ,5歳以上,Ｃ．デム,高野友和,短距離,左回り,,ドレフォン,休明初戦,
東京,12,OP,ダート,1400,良,13,ライラボンド,5歳以上,佐々木大,杉浦宏昭,短距離,左回り,,キズナ,休明初戦,距離短縮
東京,12,OP,ダート,1400,良,14,タガノクリステル,5歳以上,横山武史,長谷川浩,短距離,左回り,,ドレフォン,,距離短縮
東京,12,OP,ダート,1400,良,15,フルム,5歳以上,水口優也,浜田多実,短距離,左回り,,シニスターミニスター,,距離短縮
東京,12,OP,ダート,1400,良,16,エミサキホコル,4歳,長岡禎仁,杉山佳明,短距離,左回り,,ドレフォン,,
京都,1,未勝利,ダート,1200,良,1,ロードフロイデ,2歳,高杉吏麒,小栗実,短距離,右回り,,ドゥラメンテ,,
京都,1,未勝利,ダート,1200,良,2,リトルサムシング,2歳,団野大成,野中賢二,短距離,右回り,,リアルスティール,,距離短縮
京都,1,未勝利,ダート,1200,良,3,モズタチアガレ,2歳,柴田裕一,中尾秀正,短距離,右回り,,モズアスコット,,
京都,1,未勝利,ダート,1200,良,4,ワイルドブッター,2歳,田口貫太,武英智,短距離,右回り,,キンシャサノキセキ,休明2走,
京都,1,未勝利,ダート,1200,良,5,ゴッドペイズリー,2歳,角田大和,飯田祐史,短距離,右回り,,アルアイン,休明2走,
京都,1,未勝利,ダート,1200,良,6,アイルビリーヴ,2歳,西村淳也,新谷功一,短距離,右回り,,オルフェーヴル,,
京都,1,未勝利,ダート,1200,良,7,コスモベルツリー,2歳,高倉稜,天間昭一,短距離,右回り,,ダノンバラード,,距離短縮
京都,1,未勝利,ダート,1200,良,8,セントールビースト,2歳,吉村誠之,羽月友彦,短距離,右回り,,シニスターミニスター,,
京都,1,未勝利,ダート,1200,良,9,イヤーワーム,2歳,古川吉洋,大根田裕,短距離,右回り,,ディープブリランテ,,距離短縮
京都,2,未勝利,ダート,1800,良,1,エポエポサン,2歳,酒井学,須貝尚介,中距離,右回り,,ジャスタウェイ,,
京都,2,未勝利,ダート,1800,良,2,レベリオン,2歳,城戸義政,羽月友彦,中距離,右回り,,ドレフォン,,距離延長
京都,2,未勝利,ダート,1800,良,3,メイショウタイピン,2歳,池添謙一,飯田祐史,中距離,右回り,,モズアスコット,,
京都,2,未勝利,ダート,1800,良,4,コパノデーヴィド,2歳,高杉吏麒,渡辺薫彦,中距離,右回り,,コパノリッキー,連闘,
京都,2,未勝利,ダート,1800,良,5,ポッドフォルク,2歳,中井裕二,西園正都,中距離,右回り,,ルヴァンスレーヴ,,
京都,2,未勝利,ダート,1800,良,6,パーフェクト,2歳,西村淳也,松下武士,中距離,右回り,,ヘニーヒューズ,,
京都,2,未勝利,ダート,1800,良,7,コシュデリ,2歳,団野大成,千田輝彦,中距離,右回り,,ホッコータルマエ,,
京都,2,未勝利,ダート,1800,良,8,フクキタテーラー,2歳,幸英明,河内洋,中距離,右回り,,ルヴァンスレーヴ,,
京都,2,未勝利,ダート,1800,良,9,ハギノデュエット,2歳,柴田裕一,中竹和也,中距離,右回り,,ミッキーアイル,,距離延長
京都,2,未勝利,ダート,1800,良,10,ホウオウアンジュ,2歳,鮫島克駿,池江泰寿,中距離,右回り,,オルフェーヴル,,
京都,2,未勝利,ダート,1800,良,11,アスクコモンタレヴ,2歳,Ｍ．デム,梅田智之,中距離,右回り,,キズナ,,
京都,2,未勝利,ダート,1800,良,12,ウルスクローム,2歳,田口貫太,大橋勇樹,中距離,右回り,,カリフォルニアクローム,,
京都,2,未勝利,ダート,1800,良,13,ヒロノランド,2歳,吉村誠之,宮地貴稔,中距離,右回り,,ミスターメロディ,,
京都,2,未勝利,ダート,1800,良,14,ケイアイワイラーパ,2歳,藤岡佑介,野中賢二,中距離,右回り,,ブリックスアンドモルタル,,距離短縮
京都,3,未勝利,芝,2000,良,1,シャドーストライク,2歳,吉村誠之,茶木太樹,中距離,右回り,,サートゥルナーリア,,距離延長
京都,3,未勝利,芝,2000,良,2,ポッドエルマー,2歳,池添謙一,大久保龍,中距離,右回り,,ハービンジャー,休明初戦,距離延長
京都,3,未勝利,芝,2000,良,3,マナミン,2歳,永島まな,高橋康之,中距離,右回り,,バゴ,,
京都,3,未勝利,芝,2000,良,4,リガーレ,2歳,鮫島克駿,池江泰寿,中距離,右回り,,キズナ,,
京都,3,未勝利,芝,2000,良,5,ドラギニャン,2歳,鮫島良太,河嶋宏樹,中距離,右回り,,オルフェーヴル,,
京都,3,未勝利,芝,2000,良,6,メイショウクロバト,2歳,角田大和,笹田和秀,中距離,右回り,,フォーウィールドライブ,,距離延長
京都,3,未勝利,芝,2000,良,7,ツーエムクロノス,2歳,酒井学,本田優,中距離,右回り,,ノーブルミッション,,
京都,3,未勝利,芝,2000,良,8,トルストイ,2歳,団野大成,杉山晴紀,中距離,右回り,,サートゥルナーリア,,
京都,3,未勝利,芝,2000,良,9,ロードガレリア,2歳,西村淳也,藤岡健一,中距離,右回り,,フィエールマン,,
京都,3,未勝利,芝,2000,良,10,アラック,2歳,田口貫太,小椋研介,中距離,右回り,,サトノアラジン,,距離延長
京都,3,未勝利,芝,2000,良,11,ディープサミット,2歳,古川吉洋,四位洋文,中距離,右回り,,デクラレーションオブウォー,,
京都,3,未勝利,芝,2000,良,12,チュウジョウ,2歳,Ｍ．デム,杉山佳明,中距離,右回り,,アドマイヤマーズ,,距離延長
京都,4,新馬,ダート,1800,良,1,キタノボンボヤージ,2歳,高倉稜,吉田直弘,中距離,右回り,,ダノンバラード,,
京都,4,新馬,ダート,1800,良,2,ボヤージュアウト,2歳,角田大和,角田晃一,中距離,右回り,,カリフォルニアクローム,,
京都,4,新馬,ダート,1800,良,3,ボルダーオパール,2歳,酒井学,茶木太樹,中距離,右回り,,シュヴァルグラン,,
京都,4,新馬,ダート,1800,良,4,エイシンクァンタム,2歳,荻野琢真,今野貞一,中距離,右回り,,ロジャーバローズ,,
京都,4,新馬,ダート,1800,良,5,ハナカホノカ,2歳,浜中俊,宮本博,中距離,右回り,,ホッコータルマエ,,
京都,4,新馬,ダート,1800,良,6,ダノンヴェステル,2歳,池添謙一,高柳大輔,中距離,右回り,,American Pharoah,,
京都,4,新馬,ダート,1800,良,7,ニホンピロマーベル,2歳,田口貫太,中尾秀正,中距離,右回り,,フェノーメノ,,
京都,4,新馬,ダート,1800,良,8,レイヤー,2歳,西村淳也,佐々木晶,中距離,右回り,,レイデオロ,,
京都,4,新馬,ダート,1800,良,9,ギンガエクスプレス,2歳,Ｍ．デム,加藤士津,中距離,右回り,,ホッコータルマエ,,
京都,4,新馬,ダート,1800,良,10,カナルビーグル,2歳,吉村誠之,音無秀孝,中距離,右回り,,リアルスティール,,
京都,4,新馬,ダート,1800,良,11,スウィープレジーナ,2歳,幸英明,西園翔太,中距離,右回り,,アニマルキングダム,,
京都,4,新馬,ダート,1800,良,12,アバヨナミダ,2歳,永島まな,高橋康之,中距離,右回り,,エピカリス,,
京都,4,新馬,ダート,1800,良,13,ダウントゥアース,2歳,富田暁,尾関知人,中距離,右回り,,ジャスタウェイ,,
京都,4,新馬,ダート,1800,良,14,ゴールデンクラウド,2歳,鮫島克駿,小林真也,中距離,右回り,,Cloud Computing,,
京都,4,新馬,ダート,1800,良,15,ユージュアーナ,2歳,柴田裕一,奥村豊,中距離,右回り,,リアルスティール,,
京都,4,新馬,ダート,1800,良,16,ジャスティンロング,2歳,北村友一,吉岡辰弥,中距離,右回り,,ルヴァンスレーヴ,,
京都,5,新馬,芝,1600,良,1,テキサスツイスター,2歳,団野大成,須貝尚介,短距離,右回り,,スワーヴリチャード,,
京都,5,新馬,芝,1600,良,2,クイーンズデイ,2歳,田口貫太,岡田稲男,短距離,右回り,,ラブリーデイ,,
京都,5,新馬,芝,1600,良,3,ウィンストン,2歳,西村淳也,杉山晴紀,短距離,右回り,,モーリス,,
京都,5,新馬,芝,1600,良,4,ピエマンソン,2歳,池添謙一,平田修,短距離,右回り,,ジャスタウェイ,,
京都,5,新馬,芝,1600,良,5,ハルカサクソラ,2歳,鮫島克駿,杉山佳明,短距離,右回り,,ロードカナロア,,
京都,5,新馬,芝,1600,良,6,サヨノミッキー,2歳,国分優作,羽月友彦,短距離,右回り,,ミッキーアイル,,
京都,5,新馬,芝,1600,良,7,シンヒダカゴールド,2歳,角田大和,角田晃一,短距離,右回り,,リオンディーズ,,
京都,5,新馬,芝,1600,良,8,リラエンブレム,2歳,浜中俊,武幸四郎,短距離,右回り,,キズナ,,
京都,5,新馬,芝,1600,良,9,ロードトルネード,2歳,酒井学,辻野泰之,短距離,右回り,,ブリックスアンドモルタル,,
京都,5,新馬,芝,1600,良,10,スマートミストラル,2歳,幸英明,大久保龍,短距離,右回り,,エピファネイア,,
京都,6,自己条件,ダート,1400,良,1,ミクロフィラム,3歳,団野大成,斉藤崇史,短距離,右回り,,リアルスティール,,距離短縮
京都,6,自己条件,ダート,1400,良,2,ランスオブプライム,3歳,藤岡佑介,奥村豊,短距離,右回り,,エピファネイア,,距離短縮
京都,6,自己条件,ダート,1400,良,3,スウィートスカー,5歳以上,鮫島克駿,鮫島一歩,短距離,右回り,,ラブリーデイ,,距離短縮
京都,6,自己条件,ダート,1400,良,4,シャイニングローズ,3歳,泉谷楓真,大橋勇樹,短距離,右回り,,ホッコータルマエ,休明初戦,距離短縮
京都,6,自己条件,ダート,1400,良,5,ハギノインスパイア,3歳,今村聖奈,寺島良,短距離,右回り,,キズナ,,距離短縮
京都,6,自己条件,ダート,1400,良,6,アナスタシス,3歳,高杉吏麒,岡田稲男,短距離,右回り,,デクラレーションオブウォー,,距離延長
京都,6,自己条件,ダート,1400,良,7,ドナアフロディテ,3歳,田口貫太,庄野靖志,短距離,右回り,,ドレフォン,休明初戦,距離短縮
京都,6,自己条件,ダート,1400,良,8,シュテルンロット,4歳,永島まな,高橋康之,短距離,右回り,,ジャスタウェイ,休明初戦,距離短縮
京都,6,自己条件,ダート,1400,良,9,ビリーヴサンライズ,3歳,吉村誠之,音無秀孝,短距離,右回り,,デクラレーションオブウォー,休明初戦,
京都,6,自己条件,ダート,1400,良,10,エレガントギフト,4歳,西村淳也,千田輝彦,短距離,右回り,,ディープインパクト,休明2走,
京都,6,自己条件,ダート,1400,良,11,ベルダイナフェロー,3歳,酒井学,須貝尚介,短距離,右回り,,American Pharoah,,
京都,6,自己条件,ダート,1400,良,12,マサハヤヴァンス,4歳,柴田裕一,坂口智康,短距離,右回り,,サトノクラウン,休明初戦,距離短縮
京都,6,自己条件,ダート,1400,良,13,メイショウザンゲツ,3歳,幸英明,鈴木孝志,短距離,右回り,,ダノンレジェンド,休明初戦,
京都,6,自己条件,ダート,1400,良,14,ロンシャンクイーン,4歳,鷲頭虎太,野中賢二,短距離,右回り,,ミッキーアイル,,
京都,6,自己条件,ダート,1400,良,15,ワキノノーブル,3歳,Ｍ．デム,宮本博,短距離,右回り,,トウケイヘイロー,休明2走,
