2026,02,15,東京,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1300,良(暫定),16,"Lv3 ",8,,15,,,,,,,マイネルテオドロス,,牡,3,3,1,25,中山,D,1200,,,,,,,良,2,4,未勝利,38.9,先行,8,,38.7,38.9,11,30,東京,D,1400,,,△,02,,,良,7,10,未勝利*,38.8,中団,4,,45.1,46.3,11,2,東京,D,1400,◇,,◇,,,,重,6,4,未勝利*,38.2,先行,2,,43.8,47.6,10,19,東京,D,1400,,,★,03,,,良,2,3,未勝利*,38.1,先行,3,,45.9,43.1,9,28,中山,D,1200,,,×,03,,,良,6,5,新馬,38.3,先行,初,,42.4,44.1
2026,02,15,東京,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1300,良(暫定),16,"Lv3 ",8,,16,,,,,,,メイポール,Ｂ,牝,3,8,12,21,中山,D,1200,,,,,,,不,15,14,未勝利*,38.7,後方,6,,42.8,43.8,11,9,福島,D,1150,,,★,00,,,良,15,14,未勝利*,37.8,後方,7,,51.0,41.6,9,21,中山,D,1200,,,,,,,稍,止,12,未勝利*,----,,5,,,34.6,8,16,新潟,T,1400,◎,09,▲,05,,,良,17,15,新馬・牝,39.8,後方,初,,42.5,49.1,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",1,,1,,,,,,,アイムスティルミー,,セ,3,3,1,24,小倉,T,1800,,,×,01,,,良,16,12,未勝利,37.6,後方,11,+,46.4,53.3,11,9,東京,T,1800,,,,,,,良,11,10,未勝利*,36.6,中団,5,,48.9,52.1,10,4,東京,T,2000,◎,09,◎,15,,,良,5,7,未勝利*,35.5,逃げ,3,,53.7,57.0,9,15,中山,T,1800,○,02,○,06,,,良,6,6,未勝利*,35.3,先行,6,,57.8,58.1,8,2,札幌,T,1800,,,◎,09,,,良,3,4,未勝利*,35.9,ﾏｸﾘ,3,,54.3,53.9
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",2,,2,,,,,,,ホウオウモチーヴ,,牡,3,12,11,22,京都,T,1800,,,★,03,,,良,5,2,未勝利*,34.6,中団,2,,54.9,53.6,11,8,京都,T,1800,,,△,00,,,良,2,3,新馬,34.6,先行,初,,55.1,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",3,,3,,,,,,,ゴールドエンバー,,牡,3,2,2,1,東京,D,2100,,,,,,,良,6,5,未勝利,40.2,後方,3,,46.3,47.8,1,11,中山,T,2200,,,,,,,良,7,13,未勝利,36.1,中団,12,+,52.2,51.5,10,19,新潟,T,2000,,,,,,,稍,8,11,未勝利*,36.3,後方,4,,52.1,50.3,9,21,中山,T,2000,△,01,,,,,良,8,10,新馬,35.0,後方,初,,60.0,61.1,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",4,,4,,,,,,,ハルノアメ,,牡,3,3,1,24,中山,D,1800,,,,,,,良,10,6,未勝利,42.7,後方,4,,40.3,38.0,12,27,中山,T,2000,,,,,,,良,6,17,未勝利*,36.3,中団,10,+,51.7,49.1,10,18,東京,T,1600,◎,15,○,15,,,良,12,14,新馬,34.4,中団,初,,56.6,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",4,,5,,,,,,,バトルモクオ,,牡,3,5,1,10,中山,T,2000,,,○,07,,,良,8,9,新馬,36.1,中団,初,,54.2,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",5,,6,,,,,,,クリュメノス,,牡,3,3,1,24,中山,D,1800,,,△,02,,,良,5,11,未勝利,41.1,中団,3,,43.4,38.0,1,4,中山,D,1800,,,,,,,稍,7,8,未勝利,40.0,後方,3,,47.9,51.1,12,13,中山,D,1800,,,,,,,良,7,15,未勝利*,39.1,中団,3,,50.6,49.6,11,23,東京,D,1600,,,,,,,良,11,14,新馬,37.4,後方,初,,52.4,49.4,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",5,,7,,,,,,,ダンシングアウェイ,,牡,3,3,1,25,小倉,T,2000,,,,,,,良,14,8,未勝利,36.0,後方,5,,51.8,53.5,12,20,中山,T,1800,,,,,,,良,9,13,未勝利*,34.6,後方,14,+,57.5,56.4,9,14,中山,T,1800,▲,00,,,,,良,4,5,新馬,33.9,先行,初,,66.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",6,,8,,,,,,,ケンブリッジ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",6,,9,,,,,,,グランドスウェル,,牡,3,2,2,1,東京,D,2100,,,,,,,良,3,6,未勝利,39.2,追込,3,,49.0,47.8,1,11,中山,T,2200,,,×,00,,,良,11,15,未勝利,36.2,中団,5,,52.3,51.5,12,6,阪神,T,2000,,,,,,,良,8,9,新馬,35.4,後方,初,,60.0,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",7,,10,,,,,,,エクセルクラウン,,牡,3,3,1,25,中山,D,1800,,,,,,,良,8,7,新馬,40.3,後方,初,,49.4,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",7,,11,,,,,,,マイネルアイフェル,,牡,3,2,2,3,川崎,D,1600,,,,,,,良,5,5,フェブ,----,先行,3,,,,1,12,中山,T,2000,,,×,01,,,良,15,14,未勝利,37.7,中団,12,+,45.7,46.9,10,18,東京,T,1800,,,,,,,良,6,7,未勝利*,35.6,中団,2,,52.7,53.1,10,5,東京,T,2000,,,,,,,良,13,12,新馬,37.1,先行,初,,49.8,57.2,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",8,,12,,,,,,,コパノエイダン,,牡,3,3,1,24,中山,D,1800,,,,,,,良,2,4,未勝利,40.5,ﾏｸﾘ,2,,44.4,38.0,1,10,中山,D,1800,,,,,,,良,3,5,未勝利,39.2,差し,14,+,49.0,45.1,10,5,東京,D,1400,,,,,,,良,9,5,未勝利*,39.8,中団,4,,42.1,48.0,9,6,中山,D,1200,,,,,,,稍,3,6,新馬,37.4,差し,初,,45.5,41.8,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,2,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,2100,良(暫定),13,"Lv2 ",8,,13,,,,,,,ツインドライヴ,,牡,3,4,1,18,中山,D,1800,,,,,,,良,5,5,未勝利,39.9,先行,11,+,46.7,49.9,11,2,東京,T,2000,,,,,,,良,6,7,新馬,34.6,先行,初,,61.2,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",1,,1,,,,,,,ニットウライズ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",1,,2,,,,,,,モンスターラッシュ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",2,,3,,,,,,,ハイバーニアン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",2,,4,,,,,,,ルミナスレイナ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",3,,5,,,,,,,コウユーダイダイ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",3,B,6,,,,,,,タマモブレイキン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",4,,7,,,,,,,ウェイヴメカニクス,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",4,,8,,,,,,,タイセイジェイド,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",5,,9,,,,,,,ハスカップジャム,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",5,,10,,,,,,,モルペウステソーロ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",6,,11,,,,,,,ティアップシャイン,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",6,,12,,,,,,,エタンセル,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",7,,13,,,,,,,プレースメント,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",7,,14,,,,,,,バターショコラ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",8,,15,,,,,,,エトワールフィーユ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,3,新馬,３歳・新馬(馬齢)[指定],ダート,1600,良(暫定),16,"Lv2 ",8,,16,,,,,,,トレンドラド,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",1,,1,,,,,,,ガンダ,,牡,3,3,1,24,中山,D,1800,,,,,,,良,2,10,１勝ｸﾗｽ*,38.9,逃げ,6,,47.8,48.6,12,13,中山,D,1800,,,,,,,良,1,2,未勝利*,39.1,逃げ,2,,48.5,48.5,11,29,東京,D,1400,,,,,,,良,5,1,新馬,38.1,中団,3,,46.7,48.2,11,8,東京,D,1300,,,,,,,良,消,--,新馬,----,,初,,,52.9,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",2,,2,,,,,,,ストロングエース,,牡,3,3,1,25,中山,T,1800,,,△,03,,,良,10,12,若竹賞･1勝*,35.9,後方,3,,51.0,51.7,1,5,中山,T,2000,,,,,,,良,10,10,１勝ｸﾗｽ*,38.9,ﾏｸﾘ,3,,43.8,50.9,12,13,阪神,T,2000,,,,,,,良,9,8,エリカ賞･1勝,34.6,後方,16,+,60.9,63.6,8,23,新潟,T,2000,,,,,,,良,1,1,未勝利*,36.1,先行,2,,55.3,54.1,8,9,新潟,T,2000,,,,,,,良,2,4,未勝利*,36.0,追込,3,,52.7,49.9
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",3,,3,,,,,,,ロンギングフォユー,,牝,3,3,1,24,中山,D,1800,,,★,04,,,良,7,2,１勝ｸﾗｽ*,39.0,中団,10,+,48.6,48.6,11,16,福島,D,1700,,,,,,,良,1,1,新馬,38.3,逃げ,初,,47.7,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",4,,4,,,,,,,ユアフェリシティ,,牡,3,3,1,24,中山,D,1800,,,◎,17,17,12,良,5,3,１勝ｸﾗｽ*,39.4,先行,7,,46.7,48.6,12,7,中山,D,1800,,,◎,10,,,良,1,2,新馬,37.5,先行,初,,54.3,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",4,,5,,,,,,,トーアエレクトラム,,牝,3,3,1,25,中山,D,1800,,,,,,,良,1,9,新馬,39.6,差し,初,,49.7,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",5,,6,,,,,,,マイネルミラケル,,牡,3,3,1,22,船橋,D,1600,,,,,,,良,1,4,ベスト,----,差し,3,,,,1,5,中山,T,2000,,,,,,,良,12,16,未勝利,36.0,中団,11,+,52.6,50.9,10,19,東京,T,1800,,,,,,,良,15,11,新馬,34.9,中団,初,,60.2,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",5,,7,,,,,,,レイオブファイア,,牡,3,14,11,9,東京,D,1400,,,,,,,稍,11,13,オキザリ･1勝,38.9,中団,4,,41.2,42.3,10,12,東京,D,1300,,,,,,,良,1,10,新馬,37.2,差し,初,,50.5,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",6,,8,,,,,,,リアライズブラーヴ,,牡,3,5,1,12,京都,T,1600,,,,,,,良,10,11,シンザンG3,34.8,後方,5,,52.8,49.7,12,6,中京,T,1600,,,,,,,良,4,3,こうやま･1勝,33.6,先行,7,,63.4,62.9,10,18,新潟,T,1600,,,,,,,良,1,3,未勝利*,33.6,先行,7,,57.7,56.2,8,30,中京,T,2000,○,03,▲,00,,,良,5,5,未勝利*,33.7,先行,6,,61.0,60.8,7,20,小倉,T,1800,○,03,,,,,良,4,3,新馬,35.8,先行,初,,57.7,58.5
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",6,,9,,,,,,,サンダーヴィント,,牡,3,15,11,2,京都,D,1800,★,03,×,06,,,稍,9,9,もちの木･1勝,38.3,中団,3,,48.2,49.6,10,12,東京,D,1600,◎,05,◎,10,,,良,1,4,未勝利*,37.2,差し,5,,49.2,46.3,9,6,札幌,T,1500,,,,,,,良,7,2,新馬,35.9,中団,初,,52.7,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,15,東京,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1600,良(暫定),13,"Lv2 ",7,,10,,,,,,,バトゥカーダ,,牡,3,5,1,10,京都,D,1800,,,,,,,良,8,10,１勝ｸﾗｽ*,37.1,後方,11,+,55.0,55.9,10,26,新潟,D,1800,,,,,,,稍,1,1,未勝利*,38.3,先行,2,,48.7,48.3,10,11,京都,D,1800,△,00,▲,03,,,良,4,3,未勝利*,37.3,先行,2,,52.7,53.0,9,27,阪神,D,1400,,,,,,,良,4,5,未勝利*,37.8,差し,3,,46.4,46.0,9,6,阪神,D,1400,,,,,,,重,5,5,未勝利*,37.3,後方,11,+,48.1,47.7
