2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",1,,2,,,,,,,セイカユウヒ,,牡,3,2,1,12,中山,D,1200,,,×,02,,,良,5,12,未勝利,37.6,中団,4,,45.2,43.1,12,13,阪神,T,1200,,,,,,,良,6,13,未勝利*,34.7,中団,3,,50.6,48.0,11,24,福島,T,1200,,,,,,,良,11,15,未勝利*,34.7,後方,2,,51.7,47.7,11,9,福島,T,1200,,,,,,,良,5,13,未勝利*,34.9,後方,8,,50.3,46.0,9,15,中山,D,1200,,,,,,,良,12,10,未勝利*,41.3,中団,2,,32.3,35.1
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",2,,3,,,,,,,ボビネット,,牝,3,3,1,4,中山,D,1200,,,,,,,稍,10,12,新馬,38.2,後方,初,,49.0,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",2,,4,,,,,,,シューペルブリアン,,牝,3,4,12,27,中山,D,1200,,,×,05,,,稍,11,13,新馬,38.3,中団,初,,44.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",3,,5,,,,,,,ドラリズム,,牡,3,8,11,30,東京,D,1600,,,,,,,良,8,5,新馬,39.8,先行,初,,42.4,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",3,,6,,,,,,,エクスプレスナイト,,牡,3,3,1,5,中山,D,1200,,,,,,,稍,7,11,未勝利,38.5,中団,9,,41.4,42.6,11,2,東京,D,1400,,,,,,,重,10,11,未勝利*,38.3,中団,3,,44.2,47.6,10,13,東京,D,1400,,,,,,,良,7,7,未勝利*,37.8,後方,3,,50.0,47.5,9,21,中山,D,1200,◎,02,◎,15,,,稍,6,8,未勝利*,37.9,後方,連,=,45.3,34.6,9,15,中山,D,1200,,,×,00,,,良,5,15,未勝利*,37.9,後方,5,,45.3,35.1
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",4,,7,,,,,,,ビリージェイ,,牡,3,2,1,10,中山,D,1800,,,,,,,良,9,11,未勝利,41.4,中団,9,,43.4,45.1,11,8,福島,T,1800,,,,,,,良,14,13,未勝利*,37.4,後方,9,,47.1,48.2,9,7,中山,T,1800,,,,,,,良,10,7,新馬,35.6,後方,初,,56.0,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",4,,8,,,,,,,フェルアフリーゼ,,牝,3,2,1,10,中山,D,1200,,,◎,17,05,,良,3,5,未勝利・牝,38.4,差し,11,+,41.4,40.6,10,25,東京,D,1600,,,▲,04,,,稍,7,9,新馬,38.0,先行,初,,47.9,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",5,,9,,,,,,,キングスメッセージ,,牡,3,9,11,24,東京,T,1400,,,,,,,良,13,4,新馬,35.3,中団,初,,56.0,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",5,,10,,,,,,,バル,,牡,3,3,1,5,中山,D,1200,,,,,,,稍,5,10,未勝利,38.2,先行,3,,41.6,42.6,12,14,中山,D,1200,,,,,,,稍,4,12,新馬,38.1,差し,初,,45.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",6,,11,,,,,,,キタノローズ,,牝,3,4,12,27,中山,D,1200,,,★,10,,,稍,13,12,新馬,38.3,後方,初,,45.6,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",6,,12,,,,,,,サトノエスケープ,,牡,3,3,1,5,中山,D,1200,,,,,,,稍,2,1,未勝利,37.3,差し,4,,44.4,42.6,12,7,中山,D,1200,,,,,,,良,4,2,未勝利*,39.0,先行,10,+,38.2,37.4,9,28,中山,T,1200,,,×,00,,,良,12,3,未勝利*,34.2,後方,12,+,55.3,50.3,7,6,福島,T,1200,,,,,,,良,4,3,新馬,36.0,先行,初,,50.6,50.6,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",7,,13,,,,,,,リオクリスハーレー,,牝,3,4,12,27,中山,D,1200,,,,,,,稍,12,5,未勝利・牝*,37.8,後方,19,+,45.2,38.8,8,17,中京,D,1400,,,,,,,良,7,4,新馬,39.8,先行,初,,41.2,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",7,,14,,,,,,,マイネルテオドロス,,牡,3,8,11,30,東京,D,1400,,,△,02,,,良,7,10,未勝利*,38.8,中団,4,,45.1,46.3,11,2,東京,D,1400,◇,,◇,,,,重,6,4,未勝利*,38.2,先行,2,,43.8,47.6,10,19,東京,D,1400,,,★,03,,,良,2,3,未勝利*,38.1,先行,3,,45.9,43.1,9,28,中山,D,1200,,,×,03,,,良,6,5,新馬,38.3,先行,初,,42.4,44.1,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",8,,15,,,,,,,キョウエイハル,,牝,3,2,1,10,中山,D,1200,,,,,,,良,6,12,未勝利・牝,38.5,中団,11,+,41.9,40.6,10,26,新潟,D,1800,,,,,,,良,11,9,未勝利・牝*,42.6,逃げ,2,,39.3,45.4,10,12,東京,D,1300,○,02,,,,,良,11,11,新馬,38.8,先行,初,,45.4,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",8,,16,,,,,,,アレステソーロ,,牡,3,10,11,16,福島,D,1150,,,○,14,,,良,8,10,未勝利*,38.8,中団,20,+,42.2,43.2,6,28,福島,T,1200,,,,,,,良,7,6,未勝利*,36.3,中団,3,,43.7,45.5,6,8,東京,T,1400,,,,,,,良,16,12,新馬,37.9,逃げ,初,,45.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,4,新馬,３歳・新馬(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,1,,,,,,,トップオブザキング,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
