2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,1,,1,,,,,,,アームアンフルール,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,1,,2,,,,,,,ミラクルチケット,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,2,,3,,,,,,,ニットウエース,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,2,,4,,,,,,,ウィズアツインクル,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,3,,5,,,,,,,シセイジャンヌ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,3,,6,,,,,,,マウンテンバローズ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,4,,7,,,,,,,ビップジョワ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,4,,8,,,,,,,ハニーアンバー,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,5,,9,,,,,,,ペアピーターソン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,5,,10,,,,,,,エナノムスメ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,6,,11,,,,,,,ピュアクローム,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,6,,12,,,,,,,アルマリブレ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,7,,13,,,,,,,ガーデンバイザベイ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,7,,14,,,,,,,シャインアルプス,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,8,,15,,,,,,,サイモンナイスラン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,5,新馬,３歳・新馬(馬齢)[指定],芝,1600,良(暫定),16,,8,,16,,,,,,,レディホークダイヤ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,1,,1,,,,,,,アイスアイスベイビ,,牡,3,8,12,14,中京,T,2000,,,○,04,,,稍,6,6,未勝利*,35.8,中団,4,,54.0,54.4,11,15,福島,T,2000,,,▲,05,,,良,8,9,新馬,36.1,後方,初,,53.9,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,1,,2,,,,,,,ベルトラッキ,,牡,3,2,1,24,中山,T,2200,,,▲,04,,,良,2,9,未勝利,35.3,差し,10,+,52.9,50.4,11,15,福島,T,2000,,,,,,,良,2,16,新馬,35.7,追込,初,,54.8,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,2,,3,,,,,,,イブキ,,牡,3,5,1,5,中山,T,2000,,,×,00,,,良,9,4,未勝利,35.6,後方,9,,54.0,50.9,11,1,東京,T,2000,,,,,,,稍,3,3,未勝利*,33.7,先行,3,,60.6,62.0,10,12,東京,T,2000,,,,,,,良,2,3,未勝利*,34.1,追込,2,,58.2,54.5,9,28,中山,T,2000,,,,,,,良,4,12,新馬,34.2,差し,初,,59.5,55.6,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,2,,4,,,,,,,テンバコウクウ,,牡,3,3,1,17,中山,D,1800,,,,,,,良,13,15,未勝利,42.2,後方,13,+,41.7,45.8,10,18,新潟,D,1800,,,,,,,良,13,13,未勝利*,42.3,後方,4,,41.3,47.1,9,20,中山,D,1800,,,,,,,重,9,12,未勝利*,41.1,後方,2,,44.9,43.9,9,6,札幌,D,1700,,,,,,,良,8,8,未勝利*,40.2,後方,10,+,46.7,47.6,6,28,函館,T,1200,,,,,,,稍,15,15,新馬,35.9,後方,初,,52.5,46.4
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,3,,5,,,,,,,サトノクラシカル,,牡,3,6,12,28,中山,T,2000,,,,,,,良,4,2,新馬,35.5,差し,初,,56.8,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,3,,6,,,,,,,レイランディ,,牡,3,22,9,7,中山,T,2000,,,○,02,,,良,5,6,未勝利*,34.1,後方,3,,64.9,63.5,8,16,新潟,T,1800,,,,,,,良,8,9,未勝利*,34.5,後方,8,,58.7,57.3,6,21,東京,T,1800,,,,,,,良,11,12,新馬,36.1,後方,初,,54.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,4,,7,,,,,,,ラスターヴァース,,牝,3,2,1,25,中山,D,1800,,,,,,,良,4,2,未勝利・牝,41.6,先行,3,,43.5,45.6,1,5,中山,T,2000,,,,,,,良,8,13,未勝利,35.9,後方,6,,52.8,50.9,11,23,東京,T,1800,,,◎,08,,,良,6,11,未勝利・牝*,34.2,中団,2,,57.9,54.5,11,9,東京,T,2000,◎,01,◎,02,,,良,6,5,新馬,34.3,後方,初,,59.3,59.0,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,4,B,8,,,,,,,ミクニフラッシュ,,牡,3,9,12,6,中山,D,1800,,,,,,,良,16,6,未勝利*,44.4,後方,2,,39.6,48.1,11,23,東京,T,2000,,,,,,,良,7,8,新馬,34.1,中団,初,,61.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,5,,9,,,,,,,スーザンバローズ,,牝,3,7,12,20,中山,T,2000,,,,,,,良,10,12,新馬,37.1,中団,初,,50.4,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,5,B,10,,,,,,,レイヒストリコ,,牡,3,4,1,11,中山,T,2200,,,▲,06,,,良,2,1,未勝利,36.0,先行,8,,51.9,51.5,11,16,東京,T,1800,,,,,,,良,3,4,未勝利*,35.0,差し,3,,52.1,50.6,10,26,東京,T,2000,,,,,,,稍,2,4,未勝利*,35.4,追込,6,,54.2,50.9,9,13,中山,T,2000,,,,,,,稍,6,1,新馬,35.6,後方,初,,57.0,56.6,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,6,,11,,,,,,,クリスタルドレス,,牝,3,2,1,25,中山,T,1600,,,,,,,良,11,13,未勝利,36.8,中団,18,+,45.9,47.7,9,20,中山,T,1600,△,01,○,04,,,良,11,14,新馬,34.0,後方,初,,59.1,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,6,,12,,,,,,,エースオブゴールド,,牡,3,2,1,25,中山,T,2000,,,×,04,,,良,13,13,新馬,35.1,後方,初,,60.3,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,7,,13,,,,,,,ブリサマリーナ,Ｃ,牝,3,3,1,17,中山,T,2000,,,,,,,良,10,12,未勝利,35.4,中団,14,+,54.0,52.9,10,12,東京,T,2000,○,00,○,01,,,良,7,2,未勝利*,35.5,先行,4,,53.2,54.5,9,15,中山,T,1800,,,,,,,良,3,3,未勝利*,34.7,差し,9,,60.1,58.1,7,13,福島,T,1800,,,,,,,良,14,5,新馬,37.6,後方,初,,54.9,58.7,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,7,,14,,,,,,,インタノン,,牡,3,4,1,10,中山,T,2000,,,★,01,,,良,2,2,新馬,34.8,逃げ,初,,57.8,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,7,,15,,,,,,,モリインビクタス,,牡,3,3,1,17,中山,D,1800,,,,,,,良,14,16,未勝利,42.9,中団,2,,39.7,45.8,1,4,中山,D,1800,,,,,,,稍,11,10,未勝利,41.1,後方,4,,45.1,51.1,12,6,中山,T,2000,,,,,,,良,10,11,葉牡丹賞･1勝,37.6,後方,3,,45.9,50.6,11,16,東京,T,1800,,,,,,,良,15,14,未勝利*,36.7,中団,2,,47.8,50.6,11,2,東京,T,1800,,,,,,,良,7,7,未勝利*,35.7,後方,6,,52.5,53.1
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,8,,16,,,,,,,マイネルオラクル,,牡,3,4,1,11,中山,T,2200,,,,,,,良,14,12,未勝利,36.2,後方,14,+,52.5,51.5,10,5,東京,T,2000,,,,,,,良,11,13,新馬,35.5,後方,初,,56.0,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,8,,17,,,,,,,マイネルパーロル,,牡,3,19,9,28,中山,T,2000,△,00,△,03,,,良,10,11,未勝利*,35.4,中団,2,,56.8,59.7,9,14,中山,T,1800,,,△,00,,,良,8,9,新馬,34.9,中団,初,,62.6,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,6,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,2400,良(暫定),18,,8,,18,,,,,,,レフィノス,,牡,3,9,12,6,中山,T,2000,,,,,,,良,17,7,新馬,36.4,後方,初,,54.4,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,1,,1,,,,,,,テリオスサラ,,牝,5,2,1,25,京都,T,2000,,,,,,,良,6,5,２勝ｸﾗｽ・牝,35.7,先行,27,+,53.0,53.7,7,19,函館,T,1800,,,,,,,良,12,4,かもめ島･2勝,35.5,先行,3,,51.7,54.2,6,28,函館,T,2000,,,,,,,良,4,2,洞爺湖特･2勝,35.2,差し,2,,53.2,52.5,6,14,函館,T,1800,,,,,,,良,4,3,松前特別･2勝,34.7,先行,8,,53.6,52.3,4,20,中山,T,2000,,,,,,,良,5,4,野島崎特･2勝,34.6,逃げ,3,,54.0,55.3
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,2,,2,,,,,,,ベストミーエヴァー,,牝,5,14,11,1,東京,T,1800,▲,00,,,,,良,1,1,１勝ｸﾗｽ,34.3,先行,9,,51.7,47.9,8,31,新潟,T,2000,,,,,,,良,2,1,１勝ｸﾗｽ・牝,34.9,逃げ,17,+,51.9,54.3,5,3,東京,T,2000,,,,,,,良,2,1,１勝ｸﾗｽ,33.7,先行,10,+,57.8,55.4,2,23,東京,T,1800,,,×,00,,,良,3,2,１勝ｸﾗｽ,34.4,先行,35,+,55.4,54.3,6,23,東京,T,1800,,,,,,,稍,2,2,１勝ｸﾗｽ,34.3,差し,8,,55.2,52.4
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,3,,3,,,,,,,イトカワサクラ,,牝,6,8,12,13,阪神,T,1800,,,,,,,良,3,6,２勝ｸﾗｽ・牝,32.8,追込,7,,59.6,53.2,10,26,東京,T,1800,△,00,,,,,稍,2,6,山中湖特･2勝,33.3,差し,5,,61.4,59.5,9,20,阪神,T,2000,,,,,,,良,5,4,夕月特別･2勝,35.1,後方,27,+,52.9,47.9,3,15,中京,T,2000,★,01,,,,,良,13,2,恋路ケ浜･2勝,36.0,後方,22,+,53.7,54.3,10,13,京都,T,1800,,,,,,,良,4,5,２勝ｸﾗｽ,33.2,差し,3,,59.2,52.6
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,4,,4,,,,,,,エバーグルーヴ,,牝,4,11,11,22,京都,T,2000,,,,,,,良,3,4,２勝ｸﾗｽ,34.6,ﾏｸﾘ,7,,55.3,55.2,10,4,東京,T,1800,▲,00,,,,,良,7,2,八ヶ岳特･2勝,33.3,後方,3,,59.5,51.0,9,15,阪神,T,1800,,,,,,,良,1,2,１勝ｸﾗｽ,33.8,追込,10,+,55.2,52.5,7,6,小倉,T,1800,▲,01,,,,,良,2,1,１勝ｸﾗｽ・牝,34.6,差し,9,,58.2,57.8,5,3,京都,T,2200,★,00,,,,,良,3,1,矢車賞･1勝*,33.8,先行,5,,61.8,60.2
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,5,,5,,,,,,,プリムツァール,Ｄ,牝,4,2,1,24,中山,T,1600,,,,,,,良,1,1,１勝ｸﾗｽ,33.9,先行,14,+,53.0,50.6,10,19,東京,T,1800,▲,00,◎,06,,,良,4,3,１勝ｸﾗｽ,34.0,先行,3,,56.2,55.7,9,28,中山,T,1600,,,○,04,,,良,4,4,１勝ｸﾗｽ,34.0,差し,3,,54.6,50.4,9,6,中山,T,1800,,,▲,04,,,良,2,1,古作特別･1勝,33.1,差し,21,+,62.2,58.4,4,13,阪神,T,1600,,,★,12,,,稍,7,18,桜花賞G1,34.6,後方,4,,53.4,51.9
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,6,,6,,,,,,,マイスターヴェルク,,牝,4,11,11,24,福島,T,1800,,,○,12,,,良,6,2,五色沼特･2勝,35.0,先行,11,+,53.9,53.6,9,7,中山,T,2000,,,○,10,,,良,10,8,紫苑ＳG2,33.9,中団,10,+,58.5,57.3,6,28,函館,T,1800,,,○,11,,,稍,1,3,１勝ｸﾗｽ,35.6,先行,9,,50.0,49.6,4,27,東京,T,2000,,,×,05,,,良,18,11,フローラG2,34.7,中団,15,+,55.4,55.8,1,12,中山,T,1600,,,,,,,良,4,5,フェアリG3,35.0,差し,11,+,50.1,46.8
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,7,,7,,,,,,,カフェアローロ,,牝,5,3,1,18,中山,D,1800,,,,,,,良,14,11,２勝ｸﾗｽ・牝,41.5,中団,3,,40.5,46.0,12,28,中山,D,1800,,,★,01,,,良,6,8,ハッピー･2勝,39.8,ﾏｸﾘ,3,,44.6,47.8,12,7,中京,D,1800,,,,,,,良,5,12,犬山特別･2勝,38.2,後方,10,+,48.6,46.1,9,28,中山,T,2000,,,,,,,良,12,11,茨城新聞･2勝,34.1,後方,3,,58.1,52.2,9,6,中山,T,2000,,,,,,,良,4,6,白井特別･2勝,34.5,差し,5,,55.0,54.4
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,8,,8,,,,,,,ドーンコーラス,,牝,5,12,11,15,東京,T,1600,,,,,,,良,10,7,２勝ｸﾗｽ,33.8,後方,5,,57.8,57.3,10,12,東京,T,1600,,,,,,,良,14,3,鷹巣山Ｈ･2勝,33.7,後方,19,+,55.4,50.0,5,31,東京,T,1600,,,,,,,重,2,3,葉山特別･2勝,35.0,追込,4,,54.6,50.7,5,3,新潟,T,1600,,,,,,,良,1,1,１勝ｸﾗｽ・牝,34.1,差し,12,+,54.9,51.1,2,12,姫路,D,1400,,,,,,,良,1,1,Ｃ１　,----,先行,4,,,
2026,02,10,東京,7,２勝ｸﾗｽ・牝,４歳以上・２勝クラス/1000万下(定量)(牝)[指定],芝,1800,良(暫定),9,,8,,9,,,,,,,ブルーベリーフィズ,,牝,4,11,11,23,東京,T,1400,,,○,09,,,良,14,9,２勝ｸﾗｽ,34.3,中団,4,,53.2,53.6,10,26,東京,T,1800,,,,,,,稍,7,2,山中湖特･2勝,34.2,先行,9,,58.2,59.5,8,23,新潟,T,1600,◎,08,,,,,良,1,3,１勝ｸﾗｽ,33.4,先行,9,,57.1,54.1,6,22,東京,T,1600,◎,10,△,03,,,良,11,4,１勝ｸﾗｽ,36.1,中団,30,+,47.6,46.1,11,24,東京,T,1600,,,,,,,良,1,1,未勝利*,34.5,先行,4,,54.3,52.5
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,1,,1,,,,,,,セレジェイラ,,牝,4,11,11,24,東京,D,1400,,,◇,,,,良,3,3,２勝ｸﾗｽ・牝,36.7,差し,4,,45.8,44.6,10,26,新潟,D,1200,,,,,,,稍,1,2,１勝ｸﾗｽ・若,35.6,先行,4,,48.9,46.1,9,28,阪神,D,1400,,,,,,,良,6,2,１勝ｸﾗｽ,38.5,先行,6,,41.6,41.1,8,17,中京,D,1400,,,,,,,良,4,3,１勝ｸﾗｽ・牝,38.9,差し,11,+,39.7,38.3,6,1,東京,D,1400,,,,,,,重,5,6,１勝ｸﾗｽ*,34.5,後方,10,+,56.5,51.3
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,1,,2,,,,,,,タリエシン,,セ,6,9,12,7,中山,D,1200,,,,,,,良,13,15,２勝ｸﾗｽ,37.0,後方,15,+,46.5,40.3,8,23,新潟,T,1400,,,,,,,良,14,17,飯豊特別･2勝,34.6,後方,8,,51.7,48.0,6,29,福島,T,1200,,,,,,,良,9,11,郡山特別･2勝,34.4,後方,6,,50.6,45.1,5,17,東京,D,1400,,,,,,,不,8,12,立川特別･2勝,37.0,中団,15,+,45.9,44.6,2,2,東京,D,1400,,,,,,,稍,8,15,２勝ｸﾗｽ,36.4,後方,41,+,51.2,48.3
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,2,,3,,,,,,,フェデラー,,牡,4,2,1,24,京都,D,1200,,,,,,,良,3,3,２勝ｸﾗｽ,34.7,追込,3,,58.9,45.4,1,5,京都,D,1200,,,,,,,良,7,1,２勝ｸﾗｽ,36.3,中団,37,+,51.7,47.5,4,20,阪神,D,1200,,,,,,,良,1,1,１勝ｸﾗｽ*,36.9,差し,19,+,47.0,43.4,12,8,京都,D,1200,,,,,,,良,4,1,１勝ｸﾗｽ*,36.8,先行,7,,47.3,47.2,10,20,京都,D,1200,,,,,,,稍,1,1,新馬,36.3,逃げ,初,,48.9,48.9
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,2,B,4,,,,,,,バロン,,牝,5,9,12,7,中山,D,1200,,,,,,,良,11,8,２勝ｸﾗｽ,36.7,後方,15,+,45.6,40.3,8,23,新潟,D,1200,,,×,00,,,良,12,8,岩室温泉･2勝,37.3,後方,9,,42.8,40.5,6,22,東京,D,1400,,,,,,,良,6,14,甲州街道･2勝,37.0,中団,10,+,45.7,44.1,4,12,中山,D,1200,,,,,,,良,14,3,２勝ｸﾗｽ・牝,36.2,後方,4,,48.6,44.2,3,16,中山,D,1200,,,,,,,不,1,5,１勝ｸﾗｽ・牝,36.6,差し,9,,44.8,38.1
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,3,B,5,,,,,,,ウォルラス,Ｃ,牡,6,7,12,20,中山,D,1200,,,×,02,,,良,15,16,２勝ｸﾗｽ,36.6,後方,2,,47.5,44.5,12,7,中山,D,1200,,,,,,,良,9,16,２勝ｸﾗｽ,36.6,後方,5,,45.9,40.3,11,1,東京,D,1400,,,,,,,重,10,12,２勝ｸﾗｽ,35.8,後方,12,+,51.4,48.1,8,9,新潟,D,1200,★,02,△,06,,,良,15,14,２勝ｸﾗｽ,37.0,後方,12,+,49.7,45.0,5,17,東京,D,1400,◎,07,◎,10,,,不,10,9,立川特別･2勝,37.6,後方,6,,44.7,44.6
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,3,,6,,,,,,,エイプリルインパリ,,牝,4,13,11,9,東京,D,1300,,,,,,,稍,6,1,２勝ｸﾗｽ,37.1,先行,4,,45.2,46.3,10,12,東京,D,1300,,,,,,,良,2,4,２勝ｸﾗｽ,37.1,先行,8,,45.0,45.3,8,17,中京,D,1400,,,,,,,良,1,1,１勝ｸﾗｽ・牝,38.9,先行,8,,38.3,38.3,6,22,阪神,D,1400,,,,,,,良,6,7,１勝ｸﾗｽ,39.2,逃げ,4,,37.8,40.1,5,24,京都,D,1400,,,,,,,良,2,5,１勝ｸﾗｽ*,37.6,逃げ,10,+,42.6,43.5
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,4,,7,,,,,,,マーゴットレーヴ,,牝,6,9,12,7,中京,D,1400,,,,,,,良,1,6,１勝ｸﾗｽ・牝,36.1,追込,5,,52.0,44.9,11,2,東京,D,1400,,,,,,,重,6,8,１勝ｸﾗｽ,35.4,後方,2,,54.2,50.1,10,19,東京,D,1400,,,,,,,良,2,6,１勝ｸﾗｽ,36.0,差し,11,+,54.4,51.0,8,3,新潟,D,1200,,,,,,,良,9,7,１勝ｸﾗｽ・牝,36.4,後方,12,+,50.3,43.8,5,10,新潟,D,1200,,,,,,,稍,7,4,１勝ｸﾗｽ,37.0,後方,2,,46.8,44.9
2026,02,10,東京,8,２勝ｸﾗｽ,４歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1300,稍(暫定),16,,4,B,8,,,,,,,ドラゴンテイラー,,牡,4,8,12,14,中京,D,1200,,,,,,,稍,1,1,１勝ｸﾗｽ,36.1,逃げ,27,+,48.6,48.6,6,7,阪神,D,1200,★,03,△,07,,,良,1,5,未勝利,37.0,先行,20,+,46.5,46.0,1,19,中京,D,1800,,,×,00,,,良,12,2,未勝利,41.3,逃げ,8,,42.7,50.4,11,24,東京,D,1600,,,,,,,良,10,1,新馬,40.3,中団,初,,43.8,47.9,,,,,,,,,,,,,,,,,,,,,
