2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,2,,,,,,,ローズプリンセス,,牝,3,8,11,22,福島,T,1800,,,,,,,良,5,1,未勝利*,36.0,先行,4,,51.0,52.3,10,25,新潟,T,1800,,,,,,,良,2,2,未勝利*,34.4,先行,9,,58.4,58.0,8,23,新潟,T,1600,,,△,02,,,良,3,6,新馬,33.3,差し,初,,67.8,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",2,,3,,,,,,,タートルインメイ,,牝,3,10,11,8,東京,D,1600,,,,,,,良,9,4,未勝利・牝*,39.9,中団,2,,43.1,49.5,10,25,東京,D,1600,△,01,,,,,稍,6,14,新馬,37.3,中団,初,,50.1,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",2,,4,,,,,,,レイナロハルンバ,,牝,3,2,1,5,中山,D,1800,,,×,00,,,稍,16,13,未勝利・牝,44.1,後方,14,+,37.5,43.6,9,28,中山,T,2000,,,,,,,良,15,14,未勝利*,36.0,後方,2,,56.1,59.7,9,13,中山,T,1600,,,,,,,稍,13,11,新馬・牝,35.4,後方,初,,56.4,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",3,,5,,,,,,,ピアス,,牝,3,10,11,9,東京,T,1800,,,,,,,良,5,8,未勝利*,35.6,先行,3,,51.4,52.1,10,19,東京,T,1800,,,,,,,良,3,6,新馬,34.5,逃げ,初,,60.4,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",3,,6,,,,,,,デルマホダカ,,牝,3,3,12,28,中山,T,2000,,,▲,09,,,良,8,17,新馬,35.8,中団,初,,56.2,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",4,,7,,,,,,,サラサチャチャチャ,,牝,3,3,12,28,中山,D,1800,,,,,,,良,8,8,未勝利*,41.1,先行,4,,44.0,46.5,11,29,東京,T,1400,,,,,,,良,11,14,未勝利*,35.1,先行,13,+,51.7,52.1,8,30,新潟,T,1400,,,,,,,良,15,10,新馬,36.0,後方,初,,51.9,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",4,,8,,,,,,,エイシンイクサボシ,,牝,3,17,9,21,中山,T,1800,○,05,★,03,,,良,9,5,未勝利*,37.3,後方,5,,50.5,54.5,8,16,新潟,T,1800,◎,06,△,01,,,良,11,6,未勝利*,35.7,後方,4,,54.6,57.3,7,19,福島,T,1800,○,11,▲,04,,,良,4,14,新馬,36.8,差し,初,,54.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",5,,9,,,,,,,コスモシュンライ,,牝,3,12,10,26,新潟,T,1600,,,,,,,稍,14,17,新馬,35.3,中団,初,,59.5,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",5,,10,,,,,,,バオシェテンシ,,牝,3,7,11,29,東京,T,1400,,,,,,,良,16,16,未勝利*,35.1,後方,3,,53.2,52.1,11,8,東京,T,1400,,,,,,,良,9,13,新馬,34.9,先行,初,,55.1,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",6,,11,,,,,,,アルデバローズ,,牝,3,12,10,26,東京,D,1400,,,,,,,不,11,2,未勝利*,38.1,後方,連,=,48.2,49.7,10,18,東京,T,1400,,,,,,,良,8,3,新馬・牝,34.3,先行,初,,58.9,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",6,,12,,,,,,,ゲンパチミスティ,,牝,3,12,10,26,東京,T,1800,,,,,,,稍,16,12,新馬,36.8,後方,初,,56.2,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",7,,13,,,,,,,クイーンズホリデー,,牝,3,連,1,11,中山,D,1800,,,,,,,良,5,7,未勝利・牝,40.6,先行,5,,45.8,49.1,12,6,中京,D,1400,,,,,,,良,11,13,未勝利・牝*,39.3,中団,8,,43.1,43.2,10,13,東京,D,1600,,,,,,,良,8,5,未勝利・牝*,41.5,中団,3,,38.3,40.4,9,21,中山,D,1800,,,,,,,稍,12,3,新馬,41.4,後方,初,,44.0,49.5,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",7,,14,,,,,,,レヴェンドール,,牝,3,15,10,5,東京,T,1400,,,,,,,良,8,5,未勝利*,34.5,中団,10,+,54.1,51.4,7,26,新潟,T,1400,,,,,,,良,7,14,新馬,34.4,後方,初,,55.1,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",8,,15,,,,,,,ルベライトテソーロ,,牝,3,2,1,4,中山,T,2000,,,,,,,良,16,17,新馬,37.8,中団,初,,51.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),16,"Lv2 ",8,,16,,,,,,,ライブリピュア,,牝,3,2,1,5,中山,D,1800,,,,,,,稍,11,14,未勝利・牝,41.9,後方,6,,42.8,43.6,11,22,福島,D,1700,,,,,,,良,12,11,未勝利・牝*,40.0,後方,7,,45.7,45.4,10,5,東京,D,1600,,,,,,,良,8,15,新馬,37.9,後方,初,,53.7,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",1,,1,,,,,,,チェストー,,牡,3,3,12,28,中山,D,1200,,,,,,,良,6,14,未勝利*,37.6,後方,20,+,46.8,37.4,8,10,新潟,D,1200,,,,,,,稍,14,12,新馬,39.3,後方,初,,43.9,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",2,,2,,,,,,,アラビアンドリーム,,牡,3,2,1,4,中山,D,1800,,,,,,,稍,6,1,未勝利,41.9,先行,3,,39.0,41.5,12,13,中山,D,1800,,,,,,,良,2,1,新馬,39.0,先行,初,,49.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",3,,3,,,,,,,グスタフ,,牡,3,3,12,27,中山,D,1800,,,,,,,稍,12,10,未勝利*,40.6,後方,2,,45.4,48.8,12,13,中山,D,1800,,,,,,,良,5,4,新馬,40.4,中団,初,,46.8,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",4,B,4,,,,,,,クルスデルスール,,牡,3,連,1,12,中山,D,1800,,,,,,,良,13,16,未勝利,43.3,後方,4,,39.5,44.9,12,13,中京,D,1800,,,,,,,良,14,14,未勝利*,38.8,後方,3,,53.2,54.3,11,24,東京,D,1600,,,,,,,良,13,15,未勝利*,39.7,後方,2,,43.7,46.7,11,8,東京,D,1300,,,,,,,良,11,13,新馬,37.6,後方,初,,56.0,52.9,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",4,,5,,,,,,,ベルウッドバイオ,,牡,3,4,12,20,中山,T,1800,,,,,,,良,7,14,未勝利*,35.0,中団,3,,55.4,56.4,11,30,東京,T,1600,,,,,,,良,5,10,未勝利*,34.3,中団,2,,57.6,57.6,11,16,東京,T,1600,,,,,,,良,5,9,新馬,35.1,中団,初,,54.1,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",5,,6,,,,,,,フロステリオン,,牡,3,14,10,12,東京,T,2000,,,◎,05,,,良,9,10,未勝利*,35.5,後方,2,,54.1,54.5,9,28,中山,T,2000,,,◎,05,,,良,11,15,新馬,35.4,中団,初,,56.2,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",5,,7,,,,,,,ジェネラスキング,,牡,3,3,12,28,中山,D,1800,,,,,,,良,2,10,新馬,39.4,先行,初,,48.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",6,,8,,,,,,,パラダイスフェイス,,牡,3,2,1,4,中山,D,1800,,,○,07,,,稍,2,6,未勝利,40.0,差し,3,,44.0,41.5,12,13,中京,D,1800,,,△,05,,,良,5,7,未勝利*,37.9,中団,4,,53.6,54.3,11,16,東京,D,1600,,,○,08,,,良,6,5,新馬,37.0,中団,初,,54.1,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",6,,9,,,,,,,サイモフェーン,,牡,3,3,12,28,中山,D,1800,,,,,,,良,3,1,未勝利*,40.0,差し,3,,47.0,46.5,12,6,中山,D,1800,,,,,,,良,3,1,未勝利*,38.8,先行,7,,48.1,48.1,10,18,東京,D,1600,,,,,,,良,2,1,未勝利*,37.6,差し,7,,48.8,48.0,8,31,新潟,D,1800,,,,,,,良,2,3,新馬,37.6,差し,初,,54.5,54.0,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",7,,10,,,,,,,フライデイゼーン,,牡,3,14,10,11,東京,D,1400,,,,,,,稍,12,5,新馬,38.2,後方,初,,51.5,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",7,,11,,,,,,,ツインドライヴ,,牡,3,11,11,2,東京,T,2000,,,,,,,良,6,7,新馬,34.6,先行,初,,61.2,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",8,,12,,,,,,,ヨドノヒロイン,,牝,3,連,1,12,中山,D,1200,,,,,,,良,12,2,新馬,38.4,後方,初,,48.2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1800,良(暫定),13,"Lv2 ",8,,13,,,,,,,ディレクティオ,,牝,3,2,1,5,中山,D,1800,,,○,07,,,稍,10,8,未勝利・牝,42.3,後方,12,+,41.4,43.6,10,11,東京,D,1600,,,▲,02,,,稍,9,8,新馬,38.8,後方,初,,47.7,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,1,,1,,,,,,,カイコウ,,セ,5,13,10,18,京都,S,2910,○,10,○,01,,,良,2,4,障害未勝利,13.7,逃げ,13,+,,,7,20,福島,S,2770,△,00,○,03,,,良,2,1,障害未勝利,13.5,先行,3,,,,6,29,小倉,S,2860,,,★,01,,,良,5,7,障害未勝利,13.5,中団,12,+,,,4,5,中山,D,1800,★,00,★,01,,,稍,9,14,千葉日報･2勝,39.0,中団,2,,45.8,47.2,3,23,中京,D,1900,○,02,×,04,,,良,15,14,弥富特Ｈ･2勝,40.5,後方,8,,43.6,43.1
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,2,,2,,,,,,,アニージョ,,セ,7,34,5,25,新潟,S,2890,,,,,,,稍,11,6,障害未勝利,13.9,後方,4,,,,4,27,京都,S,2910,,,,,,,良,8,7,障害未勝利,14.0,中団,35,+,,,8,25,新潟,S,2850,,,,,,,良,4,7,障害未勝利,13.5,先行,27,+,,,2,17,東京,D,1400,,,,,,,良,13,15,１勝ｸﾗｽ,37.1,後方,44,+,52.5,51.7,4,16,中山,D,1200,,11,,,,,重,8,8,１勝ｸﾗｽ,36.4,後方,3,,46.4,42.8
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,3,,3,,,,,,,ネイチャーシップ,,牡,8,4,12,21,中山,S,2880,,,★,01,,,重,7,4,障害未勝利,13.9,中団,3,,,,11,30,京都,S,2910,,,○,01,,,良,3,2,障害未勝利,13.8,先行,4,,,,11,1,京都,S,2910,○,06,○,01,,,稍,2,3,障害未勝利,13.7,先行,4,,,,10,5,東京,S,3000,,,,,,,良,4,3,障害未勝利,13.8,先行,17,+,,,6,7,東京,S,3000,,,,,,,良,5,1,障害未勝利,13.9,中団,7,,,
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,3,,4,,,,,,,サトノエピック,,牡,5,13,10,19,東京,D,2100,▲,05,×,03,,,良,12,10,ブラジＨ(L),42.3,先行,17,+,38.1,50.4,6,21,東京,D,2100,,,,,,,良,8,8,スレイプ,39.3,先行,7,,42.7,44.9,5,4,東京,D,2100,,,,,,,稍,5,7,ブリリＨ(L),37.4,先行,14,+,48.4,50.5,1,26,中京,D,1800,,,,,,,良,13,10,プロキオG2,38.0,中団,10,+,47.6,48.3,11,16,京都,T,2000,,,,,,,良,14,9,アンドＨ(L),36.1,中団,7,,50.4,51.1
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,4,,5,,,,,,,プレミアブルー,,牡,4,21,8,23,新潟,T,1600,,,,,,,良,8,8,未勝利,33.7,後方,3,,61.1,57.1,8,2,新潟,T,1600,,,,,,,良,5,11,未勝利,34.3,中団,12,+,53.2,50.3,5,10,新潟,T,1600,,,,,,,稍,6,11,未勝利,34.9,後方,6,,54.4,49.7,3,29,中京,T,2200,,,,,,,重,11,9,未勝利,36.8,中団,7,,51.4,53.4,2,8,東京,D,1600,,,,,,,良,13,5,未勝利,41.3,中団,9,,40.4,47.1
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,4,,6,,,,,,,ワカムシャ,,牡,4,14,10,13,東京,S,3000,,,,,,,良,5,10,障害未勝利,13.6,中団,2,,,,9,27,中山,S,2880,,,,,,,良,11,8,障害未勝利,13.9,後方,9,,,,7,26,新潟,T,1800,,,,,,,良,13,14,未勝利,34.1,後方,9,,57.8,58.2,5,25,東京,T,1600,,,,,,,稍,13,13,未勝利,36.2,中団,7,,48.0,49.3,4,6,中山,D,1800,,,,,,,稍,10,6,未勝利,41.7,中団,5,,40.9,41.5
2026,01,18,中山,4,障害未勝利,障害４歳以上・未勝利(定量),障害(直線ダ),2880,良(暫定),14,,5,,7,,,,,,,アスクオンディープ,,セ,7,6,12,7,中山,S,2880,,,,,,,良,2,2,障害未勝利,14.0,先行,3,,,,11,16,福島,S,2750,,,,,,,良,2,3,障害未勝利,13.2,先行,4,,,,10,18,京都,S,2910,,,,,,,良,11,9,障害未勝利,14.5,後方,8,,,,8,23,札幌,T,2000,,,,,,,良,14,12,WASJ第２･3勝,40.7,先行,3,,39.8,49.0,8,2,札幌,T,2000,,,,,,,良,15,16,ＳＴＶＨ･3勝,35.8,後方,17,+,52.5,53.5
