場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,ダート,1300,重,14,グラスダイヤモンド,3歳,的場勇人,的場均,短距離,左回り,ダ道悪,サトノダイヤモンド,休明2走,距離短縮
東京,1,未勝利,ダート,1300,重,15,モーリシャスアロマ,3歳,古川吉洋,西田雄一,短距離,左回り,ダ道悪,マクフィ,,距離延長
東京,1,未勝利,ダート,1300,重,16,ミスターヨッシャー,3歳,遠藤汰月,堀内岳志,短距離,左回り,ダ道悪,ノーブルミッション,休明2走,距離短縮
東京,2,未勝利,ダート,2100,重,1,リープサンバウンズ,3歳,小林凌大,小西一男,中距離,左回り,ダ道悪,ナカヤマフェスタ,休明初戦,距離短縮
東京,2,未勝利,ダート,2100,重,2,ピュアマケナ,3歳,吉田豊,竹内正洋,中距離,左回り,ダ道悪,ブリックスアンドモルタル,休明2走,
東京,2,未勝利,ダート,2100,重,3,スーパーチャージ,3歳,ディー,戸田博文,中距離,左回り,ダ道悪,ヘニーヒューズ,,距離延長
東京,2,未勝利,ダート,2100,重,4,マーゴットゲイン,3歳,木幡巧也,伊坂重信,中距離,左回り,ダ道悪,マインドユアビスケッツ,,距離延長
東京,2,未勝利,ダート,2100,重,5,ヘルオブアライド,3歳,石川裕紀,小笠倫弘,中距離,左回り,ダ道悪,アメリカンペイトリオット,,距離延長
東京,2,未勝利,ダート,2100,重,6,マブアンドフェール,3歳,北村宏司,古賀慎明,中距離,左回り,ダ道悪,マインドユアビスケッツ,,距離延長
東京,2,未勝利,ダート,2100,重,7,ステイアンビシャス,3歳,松岡正海,堀内岳志,中距離,左回り,ダ道悪,ドレフォン,休明3走,距離延長
東京,2,未勝利,ダート,2100,重,8,エリジブル,3歳,柴田大知,上原博之,中距離,左回り,ダ道悪,サトノダイヤモンド,,距離短縮
東京,2,未勝利,ダート,2100,重,9,ホークライト,3歳,内田博幸,中舘英二,中距離,左回り,ダ道悪,ハービンジャー,,距離延長
東京,2,未勝利,ダート,2100,重,10,カフェヘニーハイ,3歳,原優介,中舘英二,中距離,左回り,ダ道悪,ヘニーヒューズ,,距離延長
東京,2,未勝利,ダート,2100,重,11,ニシノフローレス,3歳,幸英明,小手川準,中距離,左回り,ダ道悪,ホッコータルマエ,,距離延長
東京,2,未勝利,ダート,2100,重,12,ハナウマビーチ,3歳,岩田望来,西園翔太,中距離,左回り,ダ道悪,ゴールドドリーム,,距離延長
東京,2,未勝利,ダート,2100,重,13,サンライズミモザ,3歳,横山和生,安田翔伍,中距離,左回り,ダ道悪,ダノンレジェンド,休明初戦,距離延長
東京,2,未勝利,ダート,2100,重,14,ホウオウサンサール,3歳,菅原明良,高木登,中距離,左回り,ダ道悪,ブリックスアンドモルタル,,距離延長
東京,3,未勝利,ダート,1600,重,1,セブンメデュラス,3歳,ルメール,木村哲也,短距離,左回り,ダ道悪,ドレフォン,休明初戦,
東京,3,未勝利,ダート,1600,重,2,アースノイド,3歳,柴田裕一,杉山佳明,短距離,左回り,ダ道悪,オーヴァルエース,,距離延長
東京,3,未勝利,ダート,1600,重,3,ユウオウマイシン,3歳,菅原明良,松永康利,短距離,左回り,ダ道悪,ニシケンモノノフ,,距離延長
東京,3,未勝利,ダート,1600,重,4,アルボロート,3歳,長岡禎仁,和田勇介,短距離,左回り,ダ道悪,ロジャーバローズ,,
東京,3,未勝利,ダート,1600,重,5,キャバリエクエスト,3歳,大野拓弥,大和田成,短距離,左回り,ダ道悪,ストロングリターン,,距離延長
東京,3,未勝利,ダート,1600,重,6,サバイバルダッシュ,3歳,柴田大知,和田雄二,短距離,左回り,ダ道悪,クリエイター2,,
東京,3,未勝利,ダート,1600,重,7,ジョードリウム,3歳,北村宏司,清水久詞,短距離,左回り,ダ道悪,ホッコータルマエ,,距離延長
東京,3,未勝利,ダート,1600,重,8,ダイタエリュシオン,3歳,杉原誠人,土田稔,短距離,左回り,ダ道悪,ホッコータルマエ,休明初戦,距離短縮
東京,3,未勝利,ダート,1600,重,9,ゴールドプレミアム,3歳,幸英明,大橋勇樹,短距離,左回り,ダ道悪,ゴールドドリーム,,距離延長
東京,3,未勝利,ダート,1600,重,10,ハッスルアニキ,3歳,内田博幸,鈴木慎太,短距離,左回り,ダ道悪,ミッキーロケット,,距離短縮
東京,3,未勝利,ダート,1600,重,11,ヘリオトロープ,3歳,レーン,萩原清,短距離,左回り,ダ道悪,ヘニーヒューズ,,距離短縮
東京,3,未勝利,ダート,1600,重,12,クルーンチャン,3歳,岩部純二,萱野浩二,短距離,左回り,ダ道悪,エピカリス,,距離短縮
東京,3,未勝利,ダート,1600,重,13,エイシンパルサー,3歳,江田照男,田中剛,短距離,左回り,ダ道悪,エイシンヒカリ,,距離短縮
東京,3,未勝利,ダート,1600,重,14,アンダーザブリッジ,3歳,鮫島克駿,尾関知人,短距離,左回り,ダ道悪,カリフォルニアクローム,休明初戦,距離延長
東京,3,未勝利,ダート,1600,重,15,ゴールドジェネラル,3歳,木幡巧也,中川公成,短距離,左回り,ダ道悪,ゴールドアクター,,距離延長
東京,4,未勝利,芝,2400,稍,1,ナヴァラトゥナ,3歳,レーン,上原佑紀,長距離,左回り,芝道悪,フィエールマン,休明2走,距離延長
東京,4,未勝利,芝,2400,稍,2,モンツァフレイバー,3歳,木幡巧也,久保田貴,長距離,左回り,芝道悪,エピファネイア,休明3走,距離延長
東京,4,未勝利,芝,2400,稍,3,エターナルシルバー,3歳,内田博幸,中舘英二,長距離,左回り,芝道悪,シルバーステート,,距離延長
東京,4,未勝利,芝,2400,稍,4,ホウオウアーネスト,3歳,横山和生,安田翔伍,長距離,左回り,芝道悪,キズナ,休明初戦,距離延長
東京,4,未勝利,芝,2400,稍,5,キングズトゥルー,3歳,団野大成,大竹正博,長距離,左回り,芝道悪,ウインブライト,,距離延長
東京,4,未勝利,芝,2400,稍,6,レッドアトラーニ,3歳,ディー,国枝栄,長距離,左回り,芝道悪,エピファネイア,,距離延長
東京,4,未勝利,芝,2400,稍,7,イリュストル,3歳,横山武史,大竹正博,長距離,左回り,芝道悪,シュヴァルグラン,休明初戦,距離延長
東京,4,未勝利,芝,2400,稍,8,ルディシャ,3歳,野中悠太,根本康広,長距離,左回り,芝道悪,レイデオロ,,距離短縮
東京,5,未勝利,芝,1400,稍,1,マグノリアロード,3歳,古川吉洋,牧光二,短距離,左回り,芝道悪,サンダースノー,連闘,
東京,5,未勝利,芝,1400,稍,2,ポッドロルフ,3歳,横山和生,小野次郎,短距離,左回り,芝道悪,モズアスコット,,距離延長
東京,5,未勝利,芝,1400,稍,3,シャルパンティエ,3歳,石橋脩,南田美知,短距離,左回り,芝道悪,ダノンバラード,,距離延長
東京,5,未勝利,芝,1400,稍,4,カールルイコ,3歳,柴田裕一,南田美知,短距離,左回り,芝道悪,ロジャーバローズ,,
東京,5,未勝利,芝,1400,稍,5,クレドール,3歳,原田和真,小笠倫弘,短距離,左回り,芝道悪,ダイワメジャー,休明初戦,
東京,5,未勝利,芝,1400,稍,6,サンタアニタ,3歳,戸崎圭太,斎藤誠,短距離,左回り,芝道悪,ナダル,,距離延長
東京,5,未勝利,芝,1400,稍,7,ミッキーズベスト,3歳,岩田望来,大竹正博,短距離,左回り,芝道悪,ブリックスアンドモルタル,休明初戦,
東京,5,未勝利,芝,1400,稍,8,ソシエテトウショウ,3歳,遠藤汰月,杉浦宏昭,短距離,左回り,芝道悪,タワーオブロンドン,休明2走,距離延長
東京,5,未勝利,芝,1400,稍,9,トレヴィ,3歳,ルメール,木村哲也,短距離,左回り,芝道悪,スワーヴリチャード,休明3走,距離短縮
東京,5,未勝利,芝,1400,稍,10,ユキノエミリオ,3歳,三浦皇成,竹内正洋,短距離,左回り,芝道悪,ビッグアーサー,休明初戦,距離延長
東京,5,未勝利,芝,1400,稍,11,ダングラール,3歳,ディー,田中博康,短距離,左回り,芝道悪,ダイワメジャー,,距離短縮
東京,5,未勝利,芝,1400,稍,12,ポッドロワール,3歳,木幡巧也,畠山吉宏,短距離,左回り,芝道悪,レイデオロ,,距離短縮
東京,5,未勝利,芝,1400,稍,13,パリモード,3歳,的場勇人,的場均,短距離,左回り,芝道悪,ワールドエース,,
東京,5,未勝利,芝,1400,稍,14,トモジャシック,3歳,石川裕紀,大根田裕,短距離,左回り,芝道悪,タリスマニック,,距離短縮
東京,5,未勝利,芝,1400,稍,15,アーラグラシア,3歳,レーン,栗田徹,短距離,左回り,芝道悪,レイデオロ,休明3走,
東京,5,未勝利,芝,1400,稍,16,ニホンピロリーチ,3歳,幸英明,大橋勇樹,短距離,左回り,芝道悪,リーチザクラウン,,距離延長
東京,6,自己条件,芝,1800,稍,1,ヤコブセン,3歳,鮫島克駿,斎藤誠,中距離,左回り,芝道悪,エピファネイア,,距離短縮
東京,6,自己条件,芝,1800,稍,2,ブルバンビーナ,3歳,石川裕紀,尾形和幸,中距離,左回り,芝道悪,キズナ,休明初戦,
東京,6,自己条件,芝,1800,稍,3,トレサフィール,3歳,横山和生,稲垣幸雄,中距離,左回り,芝道悪,サトノダイヤモンド,,
東京,6,自己条件,芝,1800,稍,4,ドルビナ,3歳,大野拓弥,杉浦宏昭,中距離,左回り,芝道悪,ミッキーグローリー,休明3走,距離延長
東京,6,自己条件,芝,1800,稍,5,ジュンアサヒソラ,3歳,戸崎圭太,高柳瑞樹,中距離,左回り,芝道悪,イスラボニータ,,距離短縮
東京,6,自己条件,芝,1800,稍,6,ヴォラヴィア,3歳,長岡禎仁,杉山佳明,中距離,左回り,芝道悪,エイシンフラッシュ,,距離短縮
東京,6,自己条件,芝,1800,稍,7,ノラリクラリ,3歳,藤岡佑介,藤岡健一,中距離,左回り,芝道悪,シュヴァルグラン,,距離短縮
東京,6,自己条件,芝,1800,稍,8,グロスビーク,3歳,ルメール,田中博康,中距離,左回り,芝道悪,シスキン,休明2走,
東京,6,自己条件,芝,1800,稍,9,ピジョンポイント,3歳,木幡巧也,岩戸孝樹,中距離,左回り,芝道悪,ブリックスアンドモルタル,,距離短縮
東京,7,自己条件,ダート,1300,重,1,カサブランカキッド,5歳以上,野中悠太,和田勇介,短距離,左回り,ダ道悪,ドレフォン,,距離延長
東京,7,自己条件,ダート,1300,重,2,レモンシフォン,4歳,木幡巧也,尾関知人,短距離,左回り,ダ道悪,ホッコータルマエ,,距離延長
東京,7,自己条件,ダート,1300,重,3,ブエナディオサ,5歳以上,津村明秀,奥平雅士,短距離,左回り,ダ道悪,メイショウボーラー,,距離短縮
東京,7,自己条件,ダート,1300,重,4,フレイムジョーカー,5歳以上,菅原明良,岩戸孝樹,短距離,左回り,ダ道悪,ロージズインメイ,,距離延長
東京,7,自己条件,ダート,1300,重,5,バンブトンプロ,5歳以上,柴田大知,粕谷昌央,短距離,左回り,ダ道悪,マクフィ,,距離延長
東京,7,自己条件,ダート,1300,重,6,アフトクラーティラ,5歳以上,石橋脩,上原佑紀,短距離,左回り,ダ道悪,ロードカナロア,休明3走,距離延長
東京,7,自己条件,ダート,1300,重,7,アイランドピーク,4歳,遠藤汰月,加藤和宏,短距離,左回り,ダ道悪,ユアーズトゥルーリ,休明初戦,
東京,7,自己条件,ダート,1300,重,8,トルーマンテソーロ,5歳以上,レーン,菊川正達,短距離,左回り,ダ道悪,トーセンジョーダン,,距離短縮
東京,7,自己条件,ダート,1300,重,9,エコロヴァルム,4歳,田辺裕信,小西一男,短距離,左回り,ダ道悪,ロージズインメイ,,距離延長
東京,7,自己条件,ダート,1300,重,10,アルナイル,4歳,横山武史,大竹正博,短距離,左回り,ダ道悪,ニューイヤーズデイ,休明2走,距離短縮
東京,7,自己条件,ダート,1300,重,11,グラスブランシュ,4歳,大野拓弥,松山将樹,短距離,左回り,ダ道悪,エピカリス,,距離延長
東京,7,自己条件,ダート,1300,重,12,ペイシャニット,4歳,江田照男,伊藤伸一,短距離,左回り,ダ道悪,カレンブラックヒル,,距離延長
東京,7,自己条件,ダート,1300,重,13,エコロカレン,4歳,石川裕紀,奥平雅士,短距離,左回り,ダ道悪,ロージズインメイ,,距離短縮
東京,7,自己条件,ダート,1300,重,14,レッツリブオン,5歳以上,内田博幸,伊藤大士,短距離,左回り,ダ道悪,ダノンレジェンド,,距離延長
東京,7,自己条件,ダート,1300,重,15,オーサムデアラー,5歳以上,原優介,上原博之,短距離,左回り,ダ道悪,マインドユアビスケッツ,休明2走,距離短縮
東京,7,自己条件,ダート,1300,重,16,サンロレンツォ,4歳,三浦皇成,武藤善則,短距離,左回り,ダ道悪,シャンハイボビー,,距離短縮
東京,8,自己条件,芝,1400,稍,1,パルティクラール,5歳以上,鮫島克駿,牧浦充徳,短距離,左回り,芝道悪,ヴィクトワールピサ,休明初戦,
東京,8,自己条件,芝,1400,稍,2,メイケイバートン,5歳以上,柴田裕一,中竹和也,短距離,左回り,芝道悪,ミッキーアイル,休明3走,
東京,8,自己条件,芝,1400,稍,3,ナファロア,4歳,菅原明良,菊沢隆徳,短距離,左回り,芝道悪,イスラボニータ,休明3走,距離短縮
東京,8,自己条件,芝,1400,稍,4,ニシノピウモッソ,5歳以上,幸英明,西田雄一,短距離,左回り,芝道悪,ネロ,,距離延長
東京,8,自己条件,芝,1400,稍,5,カリーシ,4歳,ルメール,武井亮,短距離,左回り,芝道悪,モーリス,,距離延長
東京,8,自己条件,芝,1400,稍,6,オリアメンディ,5歳以上,内田博幸,南田美知,短距離,左回り,芝道悪,ジョーカプチーノ,連闘,距離延長
東京,8,自己条件,芝,1400,稍,7,スカイハイ,4歳,岩田望来,清水久詞,短距離,左回り,芝道悪,キタサンブラック,,
東京,8,自己条件,芝,1400,稍,8,ウインアイオライト,5歳以上,ディー,矢嶋大樹,短距離,左回り,芝道悪,スクリーンヒーロー,休明2走,
東京,8,自己条件,芝,1400,稍,9,ピコアーガイル,4歳,北村宏司,伊藤大士,短距離,左回り,芝道悪,Justify,,距離延長
東京,8,自己条件,芝,1400,稍,10,システムリブート,5歳以上,戸崎圭太,佐藤悠太,短距離,左回り,芝道悪,キタサンブラック,,
東京,8,自己条件,芝,1400,稍,11,ミスヨコハマ,5歳以上,団野大成,斎藤誠,短距離,左回り,芝道悪,カレンブラックヒル,,
東京,8,自己条件,芝,1400,稍,12,ゴルトリッチ,5歳以上,横山武史,牧浦充徳,短距離,左回り,芝道悪,ビッグアーサー,,距離延長
東京,9,自己条件,芝,1600,稍,1,ココクレーター,5歳以上,杉原誠人,木村哲也,短距離,左回り,芝道悪,エピファネイア,休明初戦,距離短縮
東京,9,自己条件,芝,1600,稍,2,リッケンバッカー,5歳以上,鮫島克駿,西村真幸,短距離,左回り,芝道悪,ロードカナロア,休明初戦,
東京,9,自己条件,芝,1600,稍,3,ムーンリットナイト,5歳以上,長岡禎仁,杉山佳明,短距離,左回り,芝道悪,マジェスティックウォリアー,,
東京,9,自己条件,芝,1600,稍,4,ユキノロイヤル,4歳,石橋脩,小野次郎,短距離,左回り,芝道悪,ディーマジェスティ,,
東京,9,自己条件,芝,1600,稍,5,チャンネルトンネル,4歳,横山武史,福永祐一,短距離,左回り,芝道悪,グレーターロンドン,,
東京,9,自己条件,芝,1600,稍,6,レッドアトレーヴ,4歳,岩田望来,手塚貴久,短距離,左回り,芝道悪,ロードカナロア,,
東京,9,自己条件,芝,1600,稍,7,ミラビリスマジック,4歳,戸崎圭太,国枝栄,短距離,左回り,芝道悪,キズナ,休明初戦,
東京,9,自己条件,芝,1600,稍,8,ピックアチェリー,4歳,レーン,和田正一,短距離,左回り,芝道悪,モーリス,,
東京,9,自己条件,芝,1600,稍,9,オープンファイア,5歳以上,ディー,池江泰寿,短距離,左回り,芝道悪,ディープインパクト,休明2走,
東京,9,自己条件,芝,1600,稍,10,ブランデーロック,5歳以上,原優介,青木孝文,短距離,左回り,芝道悪,マクフィ,連闘,距離短縮
東京,9,自己条件,芝,1600,稍,11,トーセンエスクード,5歳以上,三浦皇成,菊沢隆徳,短距離,左回り,芝道悪,トーセンラー,休明2走,距離延長
東京,9,自己条件,芝,1600,稍,12,ニシノライコウ,5歳以上,幸英明,古賀慎明,短距離,左回り,芝道悪,エイシンヒカリ,休明3走,
東京,9,自己条件,芝,1600,稍,13,アルセナール,4歳,ルメール,木村哲也,短距離,左回り,芝道悪,エピファネイア,休明3走,
東京,9,自己条件,芝,1600,稍,14,メルトユアハート,4歳,横山和生,長谷川浩,短距離,左回り,芝道悪,ロードカナロア,,
東京,9,自己条件,芝,1600,稍,15,パワーホール,4歳,田辺裕信,昆貢,短距離,左回り,芝道悪,スワーヴリチャード,,距離短縮
東京,10,OP,ダート,1600,重,1,サノノワンダー,3歳,横山和生,栗田徹,短距離,左回り,ダ道悪,ヘニーヒューズ,,
東京,10,OP,ダート,1600,重,2,ナムラジミー,3歳,津村明秀,武市康男,短距離,左回り,ダ道悪,モーニン,,距離短縮
東京,10,OP,ダート,1600,重,3,シュラザック,3歳,古川吉洋,大根田裕,短距離,左回り,ダ道悪,モーニン,,距離短縮
東京,10,OP,ダート,1600,重,4,ピコレッド,3歳,木幡巧也,牧光二,短距離,左回り,ダ道悪,ヘニーヒューズ,休明2走,
東京,10,OP,ダート,1600,重,5,アローオブライト,3歳,幸英明,渡辺薫彦,短距離,左回り,ダ道悪,ヘニーヒューズ,休明3走,距離延長
東京,10,OP,ダート,1600,重,6,ヴィーデ,3歳,三浦皇成,戸田博文,短距離,左回り,ダ道悪,ルヴァンスレーヴ,,距離短縮
東京,10,OP,ダート,1600,重,7,ポールセン,3歳,ルメール,斎藤誠,短距離,左回り,ダ道悪,Into Mischief,休明3走,距離延長
東京,10,OP,ダート,1600,重,8,イサナ,3歳,ディー,橋口慎介,短距離,左回り,ダ道悪,デクラレーションオブウォー,,距離短縮
東京,10,OP,ダート,1600,重,9,チュウワチーフ,3歳,団野大成,小崎憲,短距離,左回り,ダ道悪,Tom's d'Etat,,
東京,10,OP,ダート,1600,重,10,ベルジュロネット,3歳,鮫島克駿,大久保龍,短距離,左回り,ダ道悪,ロードカナロア,,距離延長
東京,10,OP,ダート,1600,重,11,プロミストジーン,3歳,戸崎圭太,上原佑紀,短距離,左回り,ダ道悪,ナダル,休明2走,
東京,11,重賞,芝,1800,稍,1,キョウエイブリッサ,5歳以上,津村明秀,武市康男,中距離,左回り,芝道悪,グレーターロンドン,,距離延長
東京,11,重賞,芝,1800,稍,2,シュトラウス,4歳,北村宏司,武井亮,中距離,左回り,芝道悪,モーリス,休明初戦,距離短縮
東京,11,重賞,芝,1800,稍,3,エヒト,5歳以上,古川吉洋,森秀行,中距離,左回り,芝道悪,ルーラーシップ,,距離短縮
東京,11,重賞,芝,1800,稍,4,ドゥラドーレス,5歳以上,ルメール,宮田敬介,中距離,左回り,芝道悪,ドゥラメンテ,休明初戦,距離短縮
東京,11,重賞,芝,1800,稍,5,コレペティトール,5歳以上,柴田裕一,中竹和也,中距離,左回り,芝道悪,ジャスタウェイ,休明2走,距離短縮
東京,11,重賞,芝,1800,稍,6,トーセンリョウ,5歳以上,団野大成,加藤征弘,中距離,左回り,芝道悪,ディープインパクト,,
東京,11,重賞,芝,1800,稍,7,コントラポスト,5歳以上,田辺裕信,菊沢隆徳,中距離,左回り,芝道悪,ルーラーシップ,,距離延長
東京,11,重賞,芝,1800,稍,8,クルゼイロドスル,5歳以上,横山武史,高橋義忠,中距離,左回り,芝道悪,ファインニードル,,
東京,11,重賞,芝,1800,稍,9,ラケマーダ,5歳以上,鮫島克駿,千田輝彦,中距離,左回り,芝道悪,アメリカンペイトリオット,,
東京,11,重賞,芝,1800,稍,10,ジューンテイク,4歳,藤岡佑介,武英智,中距離,左回り,芝道悪,キズナ,休明初戦,距離短縮
東京,11,重賞,芝,1800,稍,11,トップナイフ,5歳以上,横山和生,昆貢,中距離,左回り,芝道悪,デクラレーションオブウォー,休明初戦,距離短縮
東京,11,重賞,芝,1800,稍,12,ディープモンスター,5歳以上,ディー,池江泰寿,中距離,左回り,芝道悪,ディープインパクト,,距離短縮
東京,11,重賞,芝,1800,稍,13,メイショウチタン,5歳以上,吉田豊,本田優,中距離,左回り,芝道悪,ロードカナロア,,距離延長
東京,11,重賞,芝,1800,稍,14,デビットバローズ,5歳以上,岩田望来,上村洋行,中距離,左回り,芝道悪,ロードカナロア,休明3走,
東京,11,重賞,芝,1800,稍,15,カラテ,5歳以上,杉原誠人,東田明士,中距離,左回り,芝道悪,トゥザグローリー,,距離短縮
東京,11,重賞,芝,1800,稍,16,セイウンハーデス,5歳以上,幸英明,橋口慎介,中距離,左回り,芝道悪,シルバーステート,休明3走,距離短縮
東京,11,重賞,芝,1800,稍,17,ダノンエアズロック,4歳,レーン,堀宣行,中距離,左回り,芝道悪,モーリス,休明初戦,距離短縮
東京,11,重賞,芝,1800,稍,18,ビーアストニッシド,5歳以上,西村太一,堀内岳志,中距離,左回り,芝道悪,アメリカンペイトリオット,,距離延長
東京,12,自己条件,ダート,1400,重,1,フラーハ,4歳,ディー,嘉藤貴行,短距離,左回り,ダ道悪,ドレフォン,,
東京,12,自己条件,ダート,1400,重,2,スティールブルー,4歳,北村宏司,田中勝春,短距離,左回り,ダ道悪,ルーラーシップ,,
東京,12,自己条件,ダート,1400,重,3,ニシノスピカ,5歳以上,津村明秀,鈴木伸尋,短距離,左回り,ダ道悪,ダンカーク,,
東京,12,自己条件,ダート,1400,重,4,エリカコレクト,5歳以上,古川吉洋,国枝栄,短距離,左回り,ダ道悪,ハーツクライ,休明3走,距離短縮
東京,12,自己条件,ダート,1400,重,5,ワイアウ,5歳以上,江田照男,鈴木慎太,短距離,左回り,ダ道悪,ロードカナロア,休明2走,
東京,12,自己条件,ダート,1400,重,6,ヤマカツパトリシア,5歳以上,菅原明良,谷潔,短距離,左回り,ダ道悪,エイシンフラッシュ,休明2走,距離延長
東京,12,自己条件,ダート,1400,重,7,イノセントキャット,4歳,横山武史,久保田貴,短距離,左回り,ダ道悪,シュヴァルグラン,,距離延長
東京,12,自己条件,ダート,1400,重,8,アルジェンタージョ,4歳,木幡巧也,伊藤圭三,短距離,左回り,ダ道悪,レッドファルクス,,距離延長
東京,12,自己条件,ダート,1400,重,9,チェイスザウェイ,5歳以上,岩田望来,伊藤圭三,短距離,左回り,ダ道悪,ジャスタウェイ,,
東京,12,自己条件,ダート,1400,重,10,イルザ,5歳以上,田辺裕信,小手川準,短距離,左回り,ダ道悪,ビッグアーサー,,距離延長
東京,12,自己条件,ダート,1400,重,11,ベルブリエ,4歳,三浦皇成,尾関知人,短距離,左回り,ダ道悪,キズナ,,
東京,12,自己条件,ダート,1400,重,12,ウェイトゥゴー,4歳,横山和生,昆貢,短距離,左回り,ダ道悪,サンダースノー,,
東京,12,自己条件,ダート,1400,重,13,トーホウフランゴ,5歳以上,永島まな,高橋康之,短距離,左回り,ダ道悪,トーホウジャッカル,,距離延長
東京,12,自己条件,ダート,1400,重,14,メジャーデビュー,4歳,石橋脩,鈴木慎太,短距離,左回り,ダ道悪,ガルボ,,距離延長
東京,12,自己条件,ダート,1400,重,15,ナックダンス,5歳以上,遠藤汰月,杉浦宏昭,短距離,左回り,ダ道悪,アジアエクスプレス,,距離短縮
東京,12,自己条件,ダート,1400,重,16,シュヴァルツリーベ,5歳以上,伊藤工真,林徹,短距離,左回り,ダ道悪,ドレフォン,,
京都,1,未勝利,ダート,1400,重,1,エリカサンタモニカ,3歳,Ｍ．デム,茶木太樹,短距離,右回り,ダ道悪,アドマイヤマーズ,,距離延長
京都,1,未勝利,ダート,1400,重,2,クインズメレンゲ,3歳,田口貫太,吉岡辰弥,短距離,右回り,ダ道悪,ブラックタイド,,距離短縮
京都,1,未勝利,ダート,1400,重,3,ミンストレルソング,3歳,シュタル,秋山真一,短距離,右回り,ダ道悪,ロードカナロア,,距離短縮
京都,1,未勝利,ダート,1400,重,4,シャンクドール,3歳,太宰啓介,石橋守,短距離,右回り,ダ道悪,マジェスティックウォリアー,休明3走,距離短縮
京都,1,未勝利,ダート,1400,重,5,ハヤブサオヒメサマ,3歳,河原田菜,渡辺薫彦,短距離,右回り,ダ道悪,ロードカナロア,,
京都,1,未勝利,ダート,1400,重,6,ルクスデイジー,3歳,川田将雅,高橋亮,短距離,右回り,ダ道悪,カリフォルニアクローム,休明3走,
京都,1,未勝利,ダート,1400,重,7,オメガセレナーデ,3歳,岩田康誠,辻野泰之,短距離,右回り,ダ道悪,ドゥラメンテ,,
京都,1,未勝利,ダート,1400,重,8,サッポロキタコ,3歳,浜中俊,田中克典,短距離,右回り,ダ道悪,パイロ,,距離短縮
京都,1,未勝利,ダート,1400,重,9,ステアハート,3歳,坂井瑠星,新谷功一,短距離,右回り,ダ道悪,Gun Runner,,
京都,1,未勝利,ダート,1400,重,10,メイショウワタユキ,3歳,田山旺佑,安達昭夫,短距離,右回り,ダ道悪,ビーチパトロール,,
京都,1,未勝利,ダート,1400,重,11,ベラヴィットーリア,3歳,松山弘平,高柳大輔,短距離,右回り,ダ道悪,ダイワメジャー,休明初戦,
京都,1,未勝利,ダート,1400,重,12,ナリタヒカリ,3歳,和田竜二,荒川義之,短距離,右回り,ダ道悪,ルヴァンスレーヴ,,
京都,1,未勝利,ダート,1400,重,13,クリフウォーク,3歳,北村友一,池添学,短距離,右回り,ダ道悪,Kingman,休明初戦,距離短縮
京都,1,未勝利,ダート,1400,重,14,アイブリンク,3歳,松若風馬,大久保龍,短距離,右回り,ダ道悪,モズアスコット,休明2走,
京都,1,未勝利,ダート,1400,重,15,テンペスタリー,3歳,川須栄彦,長谷川浩,短距離,右回り,ダ道悪,Authentic,休明初戦,距離短縮
京都,1,未勝利,ダート,1400,重,16,ゴーオンパーパス,3歳,吉村誠之,長谷川浩,短距離,右回り,ダ道悪,ルヴァンスレーヴ,休明初戦,距離短縮
京都,2,未勝利,ダート,1900,重,1,ショウリュウアサヒ,3歳,岩田康誠,四位洋文,中距離,右回り,ダ道悪,サトノアラジン,休明初戦,距離延長
京都,2,未勝利,ダート,1900,重,2,ポジティビティ,3歳,泉谷楓真,飯田祐史,中距離,右回り,ダ道悪,モーニン,,距離延長
京都,2,未勝利,ダート,1900,重,3,ベルエアフォース,3歳,シュタル,野中賢二,中距離,右回り,ダ道悪,ヘニーヒューズ,,距離延長
京都,2,未勝利,ダート,1900,重,4,ヴェルトツィール,3歳,荻野極,東田明士,中距離,右回り,ダ道悪,アメリカンペイトリオット,,距離延長
京都,2,未勝利,ダート,1900,重,5,ルセルマンダムール,3歳,吉村誠之,松永幹夫,中距離,右回り,ダ道悪,アドマイヤマーズ,,距離延長
京都,2,未勝利,ダート,1900,重,6,ターミネーター,3歳,浜中俊,笹田和秀,中距離,右回り,ダ道悪,ルーラーシップ,,距離短縮
京都,2,未勝利,ダート,1900,重,7,カガセブンスター,3歳,高杉吏麒,安達昭夫,中距離,右回り,ダ道悪,サトノダイヤモンド,休明2走,距離延長
京都,2,未勝利,ダート,1900,重,8,ライジングショット,3歳,川又賢治,吉村圭司,中距離,右回り,ダ道悪,ナダル,,距離延長
京都,2,未勝利,ダート,1900,重,9,バティストゥータ,3歳,国分優作,清水久詞,中距離,右回り,ダ道悪,シニスターミニスター,,
京都,2,未勝利,ダート,1900,重,10,メリトーリアス,3歳,松若風馬,東田明士,中距離,右回り,ダ道悪,オルフェーヴル,,距離短縮
京都,2,未勝利,ダート,1900,重,11,シャドーストライク,3歳,松山弘平,茶木太樹,中距離,右回り,ダ道悪,サートゥルナーリア,,距離延長
京都,2,未勝利,ダート,1900,重,12,イイデテッシン,3歳,和田竜二,北出成人,中距離,右回り,ダ道悪,グァンチャーレ,,距離延長
京都,2,未勝利,ダート,1900,重,13,ガンナール,3歳,河原田菜,宮本博,中距離,右回り,ダ道悪,マジェスティックウォリアー,休明2走,距離延長
